variant,seed,rid,top1,rr
lsi,51,87,0.0,0.0
lsi,52,4,1.0,1.0
lsi,52,14,1.0,1.0
lsi,52,17,0.0,0.0
lsi,52,18,0.0,0.0
lsi,52,27,0.0,0.3333333333333333
lsi,52,30,0.0,0.2
lsi,52,32,0.0,0.5
lsi,52,39,1.0,1.0
lsi,52,41,0.0,0.0
lsi,52,43,0.0,0.0
lsi,52,51,1.0,1.0
lsi,52,56,0.0,0.5
lsi,52,60,0.0,0.0
lsi,52,64,1.0,1.0
lsi,52,65,1.0,1.0
lsi,52,71,0.0,0.0
lsi,52,85,1.0,1.0
lsi,52,89,0.0,0.3333333333333333
lsi,52,92,0.0,0.5
lsi,53,3,1.0,1.0
lsi,53,4,1.0,1.0
lsi,53,12,1.0,1.0
lsi,53,18,0.0,0.0
lsi,53,19,0.0,0.25
lsi,53,25,1.0,1.0
lsi,53,34,0.0,0.0
lsi,53,37,0.0,0.3333333333333333
lsi,53,41,0.0,0.0
lsi,53,45,0.0,0.0
lsi,53,52,0.0,0.0
lsi,53,61,1.0,1.0
lsi,53,62,0.0,0.0
lsi,53,73,0.0,0.0
lsi,53,80,0.0,0.2
lsi,53,82,0.0,0.0
lsi,53,83,0.0,0.25
lsi,53,87,0.0,0.0
lsi,53,89,0.0,0.3333333333333333
lsi,54,2,1.0,1.0
lsi,54,8,0.0,0.0
lsi,54,10,0.0,0.0
lsi,54,18,0.0,0.0
lsi,54,24,0.0,0.25
lsi,54,31,0.0,0.0
lsi,54,34,0.0,0.0
lsi,54,40,0.0,0.0
lsi,54,43,0.0,0.0
lsi,54,45,0.0,0.0
lsi,54,46,0.0,0.0
lsi,54,55,0.0,0.0
lsi,54,60,0.0,0.0
lsi,54,66,0.0,0.3333333333333333
lsi,54,69,0.0,0.0
lsi,54,80,0.0,0.0
lsi,54,82,0.0,0.0
lsi,54,83,0.0,0.25
lsi,54,86,0.0,0.0
lsi,55,0,1.0,1.0
lsi,55,12,1.0,1.0
lsi,55,15,0.0,0.0
lsi,55,17,0.0,0.0
lsi,55,21,0.0,0.0
lsi,55,23,0.0,0.5
lsi,55,24,0.0,0.25
lsi,55,39,1.0,1.0
lsi,55,45,0.0,0.0
lsi,55,46,0.0,0.0
lsi,55,47,1.0,1.0
lsi,55,59,0.0,0.5
lsi,55,60,0.0,0.0
lsi,55,64,1.0,1.0
lsi,55,74,0.0,0.5
lsi,55,75,1.0,1.0
lsi,55,85,1.0,1.0
lsi,55,87,0.0,0.0
lsi,55,88,1.0,1.0
lsi,56,4,1.0,1.0
lsi,56,7,0.0,0.3333333333333333
lsi,56,10,0.0,0.0
lsi,56,18,0.0,0.0
lsi,56,27,0.0,0.3333333333333333
lsi,56,28,1.0,1.0
lsi,56,31,0.0,0.0
lsi,56,36,0.0,0.0
lsi,56,37,0.0,0.2
lsi,56,41,0.0,0.0
lsi,56,42,0.0,0.0
lsi,56,55,0.0,0.0
lsi,56,57,1.0,1.0
lsi,56,73,0.0,0.0
lsi,56,82,0.0,0.0
lsi,56,83,0.0,0.2
lsi,56,84,0.0,0.0
lsi,56,86,0.0,0.0
lsi,56,92,1.0,1.0
lsi,57,3,1.0,1.0
lsi,57,13,0.0,0.2
lsi,57,14,1.0,1.0
lsi,57,18,0.0,0.0
lsi,57,19,0.0,0.3333333333333333
lsi,57,24,0.0,0.25
lsi,57,35,1.0,1.0
lsi,57,37,0.0,0.2
lsi,57,38,0.0,0.3333333333333333
lsi,57,44,0.0,0.0
lsi,57,48,0.0,0.0
lsi,57,56,1.0,1.0
lsi,57,60,0.0,0.0
lsi,57,71,0.0,0.0
lsi,57,74,0.0,0.3333333333333333
lsi,57,78,1.0,1.0
lsi,57,81,0.0,0.0
lsi,57,89,0.0,0.25
lsi,57,93,0.0,0.2
lsi,58,1,0.0,0.0
lsi,58,2,1.0,1.0
lsi,58,10,0.0,0.0
lsi,58,14,1.0,1.0
lsi,58,23,0.0,0.3333333333333333
lsi,58,29,1.0,1.0
lsi,58,33,0.0,0.0
lsi,58,36,0.0,0.2
lsi,58,40,0.0,0.0
lsi,58,42,0.0,0.0
lsi,58,44,0.0,0.0
lsi,58,55,0.0,0.0
lsi,58,61,1.0,1.0
lsi,58,64,1.0,1.0
lsi,58,67,1.0,1.0
lsi,58,77,1.0,1.0
lsi,58,83,0.0,0.2
lsi,58,87,0.0,0.0
lsi,58,91,1.0,1.0
lsi,59,1,0.0,0.0
lsi,59,5,1.0,1.0
lsi,59,8,0.0,0.0
lsi,59,16,1.0,1.0
lsi,59,21,0.0,0.0
lsi,59,25,1.0,1.0
lsi,59,34,0.0,0.0
lsi,59,41,0.0,0.0
lsi,59,48,0.0,0.0
lsi,59,49,0.0,0.5
lsi,59,52,0.0,0.0
lsi,59,55,0.0,0.0
lsi,59,61,1.0,1.0
lsi,59,65,1.0,1.0
lsi,59,76,1.0,1.0
lsi,59,77,1.0,1.0
lsi,59,80,0.0,0.25
lsi,59,88,1.0,1.0
lsi,59,93,0.0,0.0
lsi,60,6,0.0,0.0
lsi,60,10,0.0,0.0
lsi,60,11,1.0,1.0
lsi,60,16,1.0,1.0
lsi,60,20,1.0,1.0
lsi,60,22,0.0,0.5
lsi,60,34,0.0,0.0
lsi,60,42,0.0,0.0
lsi,60,46,0.0,0.0
lsi,60,48,0.0,0.0
lsi,60,51,1.0,1.0
lsi,60,56,0.0,0.5
lsi,60,61,1.0,1.0
lsi,60,73,0.0,0.0
lsi,60,75,1.0,1.0
lsi,60,77,1.0,1.0
lsi,60,82,0.0,0.0
lsi,60,84,0.0,0.0
lsi,60,85,1.0,1.0
lsi,61,1,0.0,0.0
lsi,61,2,1.0,1.0
lsi,61,14,1.0,1.0
lsi,61,16,1.0,1.0
lsi,61,20,1.0,1.0
lsi,61,23,0.0,0.3333333333333333
lsi,61,30,0.0,0.25
lsi,61,37,0.0,0.2
lsi,61,45,0.0,0.0
lsi,61,47,1.0,1.0
lsi,61,50,0.0,0.3333333333333333
lsi,61,59,0.0,0.3333333333333333
lsi,61,61,0.0,0.5
lsi,61,73,0.0,0.0
lsi,61,80,0.0,0.25
lsi,61,82,0.0,0.0
lsi,61,86,0.0,0.0
lsi,61,87,0.0,0.0
lsi,61,89,0.0,0.3333333333333333
lsi,62,3,1.0,1.0
lsi,62,6,0.0,0.2
lsi,62,11,1.0,1.0
lsi,62,12,1.0,1.0
lsi,62,25,1.0,1.0
lsi,62,26,0.0,0.5
lsi,62,30,0.0,0.25
lsi,62,38,0.0,0.25
lsi,62,41,0.0,0.0
lsi,62,44,0.0,0.0
lsi,62,49,0.0,0.5
lsi,62,58,0.0,0.0
lsi,62,59,0.0,0.5
lsi,62,66,0.0,0.2
lsi,62,67,1.0,1.0
lsi,62,73,0.0,0.0
lsi,62,87,0.0,0.0
lsi,62,90,1.0,1.0
lsi,62,92,0.0,0.5
lsi,63,11,1.0,1.0
lsi,63,15,0.0,0.0
lsi,63,16,1.0,1.0
lsi,63,17,0.0,0.0
lsi,63,20,1.0,1.0
lsi,63,27,0.0,0.3333333333333333
lsi,63,31,0.0,0.0
lsi,63,38,0.0,0.5
lsi,63,43,0.0,0.0
lsi,63,46,0.0,0.0
lsi,63,53,1.0,1.0
lsi,63,55,0.0,0.0
lsi,63,58,0.0,0.0
lsi,63,67,1.0,1.0
lsi,63,73,0.0,0.0
lsi,63,83,0.0,0.2
lsi,63,84,0.0,0.0
lsi,63,90,1.0,1.0
lsi,63,93,0.0,0.2
lsi,64,5,1.0,1.0
lsi,64,7,0.0,0.3333333333333333
lsi,64,9,0.0,0.5
lsi,64,13,0.0,0.3333333333333333
lsi,64,33,0.0,0.0
lsi,64,34,0.0,0.0
lsi,64,35,1.0,1.0
lsi,64,42,0.0,0.0
lsi,64,45,0.0,0.0
lsi,64,48,0.0,0.0
lsi,64,52,0.0,0.0
lsi,64,60,0.0,0.0
lsi,64,61,1.0,1.0
lsi,64,65,0.0,0.5
lsi,64,67,1.0,1.0
lsi,64,69,0.0,0.0
lsi,64,70,0.0,0.5
lsi,64,74,0.0,0.5
lsi,64,87,0.0,0.0
lsi,65,1,0.0,0.0
lsi,65,2,0.0,0.3333333333333333
lsi,65,10,0.0,0.0
lsi,65,16,1.0,1.0
lsi,65,19,0.0,0.3333333333333333
lsi,65,22,0.0,0.5
lsi,65,26,1.0,1.0
lsi,65,42,0.0,0.0
lsi,65,43,0.0,0.0
lsi,65,44,0.0,0.0
lsi,65,53,1.0,1.0
lsi,65,54,1.0,1.0
lsi,65,59,0.0,0.5
lsi,65,67,1.0,1.0
lsi,65,69,0.0,0.0
lsi,65,74,0.0,0.5
lsi,65,78,1.0,1.0
lsi,65,79,0.0,0.0
lsi,65,85,1.0,1.0
lsi,66,0,0.0,0.3333333333333333
lsi,66,5,1.0,1.0
lsi,66,6,0.0,0.3333333333333333
lsi,66,10,0.0,0.0
lsi,66,23,0.0,0.5
lsi,66,28,1.0,1.0
lsi,66,35,1.0,1.0
lsi,66,36,0.0,0.0
lsi,66,44,0.0,0.0
lsi,66,48,0.0,0.0
lsi,66,51,1.0,1.0
lsi,66,57,1.0,1.0
lsi,66,59,1.0,1.0
lsi,66,66,0.0,0.3333333333333333
lsi,66,72,0.0,0.3333333333333333
lsi,66,80,0.0,0.0
lsi,66,88,1.0,1.0
lsi,66,92,0.0,0.5
lsi,66,93,0.0,0.2
lsi,67,8,0.0,0.0
lsi,67,10,0.0,0.0
lsi,67,11,1.0,1.0
lsi,67,18,0.0,0.0
lsi,67,21,0.0,0.0
lsi,67,27,0.0,0.3333333333333333
lsi,67,30,0.0,0.2
lsi,67,38,0.0,0.25
lsi,67,43,0.0,0.0
lsi,67,44,0.0,0.0
lsi,67,45,0.0,0.0
lsi,67,62,0.0,0.0
lsi,67,63,0.0,0.0
lsi,67,69,0.0,0.0
lsi,67,73,0.0,0.0
lsi,67,74,0.0,0.5
lsi,67,86,0.0,0.0
lsi,67,90,1.0,1.0
lsi,67,92,1.0,1.0
lsi,68,2,1.0,1.0
lsi,68,8,0.0,0.0
lsi,68,17,0.0,0.0
lsi,68,18,0.0,0.0
lsi,68,26,0.0,0.5
lsi,68,32,0.0,0.5
lsi,68,34,0.0,0.0
lsi,68,39,1.0,1.0
lsi,68,46,0.0,0.0
lsi,68,48,0.0,0.0
lsi,68,49,0.0,0.5
lsi,68,55,0.0,0.0
lsi,68,58,0.0,0.0
lsi,68,67,1.0,1.0
lsi,68,73,0.0,0.0
lsi,68,84,0.0,0.0
lsi,68,86,0.0,0.0
lsi,68,89,0.0,0.3333333333333333
lsi,68,93,0.0,0.25
lsi,69,0,0.0,0.3333333333333333
lsi,69,12,1.0,1.0
lsi,69,17,0.0,0.0
lsi,69,18,0.0,0.0
lsi,69,20,1.0,1.0
lsi,69,28,1.0,1.0
lsi,69,29,0.0,0.5
lsi,69,42,0.0,0.0
lsi,69,45,0.0,0.0
lsi,69,46,0.0,0.0
lsi,69,53,1.0,1.0
lsi,69,60,0.0,0.0
lsi,69,61,1.0,1.0
lsi,69,64,1.0,1.0
lsi,69,66,0.0,0.3333333333333333
lsi,69,67,1.0,1.0
lsi,69,75,1.0,1.0
lsi,69,80,0.0,0.2
lsi,69,87,0.0,0.0
lsi,70,0,0.0,0.3333333333333333
lsi,70,4,1.0,1.0
lsi,70,11,1.0,1.0
lsi,70,13,0.0,0.3333333333333333
lsi,70,22,0.0,0.5
lsi,70,24,0.0,0.25
lsi,70,32,0.0,0.5
lsi,70,40,0.0,0.0
lsi,70,46,0.0,0.0
lsi,70,47,1.0,1.0
lsi,70,49,0.0,0.5
lsi,70,59,0.0,0.5
lsi,70,62,0.0,0.0
lsi,70,70,1.0,1.0
lsi,70,73,0.0,0.0
lsi,70,74,0.0,0.5
lsi,70,86,0.0,0.0
lsi,70,87,0.0,0.0
lsi,70,91,1.0,1.0
lsi,71,5,1.0,1.0
lsi,71,7,0.0,0.3333333333333333
lsi,71,14,1.0,1.0
lsi,71,15,0.0,0.0
lsi,71,22,0.0,0.5
lsi,71,27,0.0,0.3333333333333333
lsi,71,31,0.0,0.0
lsi,71,37,0.0,0.2
lsi,71,42,0.0,0.0
lsi,71,46,0.0,0.0
lsi,71,49,0.0,0.5
lsi,71,58,0.0,0.0
lsi,71,59,0.0,0.5
lsi,71,66,0.0,0.5
lsi,71,72,0.0,0.5
lsi,71,77,1.0,1.0
lsi,71,84,0.0,0.0
lsi,71,87,0.0,0.0
lsi,71,91,1.0,1.0
