variant,seed,top1,mrr@5,map@5,ndcg@5,recall@1,recall@5,precision@5,f1@5,coverage,sel_acc@80,micro_precision@1,micro_recall@1,micro_precision@5,micro_recall@5,conf_thr,gap_thr,n_test
tfidf,42,0.5263157894736842,0.5780701754385965,0.26842105263157895,0.35781301444798136,0.17207602339181285,0.2976399331662489,0.24210526315789477,0.2670156023111216,0.8947368421052632,0.5294117647058824,0.5263157894736842,0.11235955056179775,0.24210526315789474,0.25842696629213485,0.221489996013597,0.0,19.0
tfidf,43,0.3684210526315789,0.46228070175438596,0.21219298245614032,0.289704658784162,0.07477025898078529,0.2492690058479532,0.21052631578947367,0.22826541711990625,0.7368421052631579,0.42857142857142855,0.3684210526315789,0.07291666666666667,0.21052631578947367,0.20833333333333334,0.23093531355894806,0.01,19.0
tfidf,44,0.2631578947368421,0.35964912280701755,0.16162280701754386,0.22852537886314733,0.0575187969924812,0.173015873015873,0.21052631578947367,0.1899368329340013,0.8421052631578947,0.3125,0.2631578947368421,0.054945054945054944,0.21052631578947367,0.21978021978021978,0.24622528078667252,0.0,19.0
tfidf,45,0.5263157894736842,0.6026315789473684,0.30324561403508765,0.38639853329350593,0.18859649122807018,0.3124895572263993,0.24210526315789477,0.2728311325878151,0.8421052631578947,0.5625,0.5263157894736842,0.10989010989010989,0.24210526315789474,0.25274725274725274,0.21722455398009854,0.0,19.0
tfidf,46,0.47368421052631576,0.5438596491228069,0.23508771929824562,0.31389106313376125,0.13690476190476192,0.2578320802005013,0.2,0.22526344601067472,0.8421052631578947,0.5,0.47368421052631576,0.09574468085106383,0.2,0.20212765957446807,0.23093531355894806,0.0,19.0
tfidf,47,0.3157894736842105,0.38596491228070173,0.19543859649122805,0.24725121024493038,0.1274018379281537,0.19191919191919193,0.15789473684210528,0.17325227963525835,0.8421052631578947,0.375,0.3157894736842105,0.06382978723404255,0.15789473684210525,0.1595744680851064,0.2542452524039412,0.0,19.0
tfidf,48,0.2631578947368421,0.45789473684210524,0.16790935672514623,0.2576760205656374,0.04348370927318296,0.19803675856307434,0.2210526315789474,0.2089126933750203,0.2631578947368421,0.4,0.2631578947368421,0.04310344827586207,0.22105263157894736,0.1810344827586207,0.35423761010904475,0.0,19.0
tfidf,49,0.3684210526315789,0.45614035087719296,0.23084795321637427,0.29109502891547984,0.17339181286549707,0.2654970760233918,0.12631578947368424,0.1711861743912019,0.5263157894736842,0.4,0.3684210526315789,0.0875,0.12631578947368421,0.15,0.2909330740612053,0.0,19.0
tfidf,50,0.3157894736842105,0.4728070175438597,0.15776315789473686,0.25614886879783777,0.06907894736842106,0.2337614870509607,0.17894736842105266,0.2027143464034444,0.7368421052631579,0.42857142857142855,0.3157894736842105,0.06666666666666667,0.17894736842105263,0.18888888888888888,0.19270176143091922,0.01,19.0
tfidf,51,0.2631578947368421,0.3640350877192982,0.1854093567251462,0.2473369514596749,0.10701754385964912,0.25614035087719295,0.1368421052631579,0.1783834586466165,0.7894736842105263,0.26666666666666666,0.2631578947368421,0.07692307692307693,0.1368421052631579,0.2,0.24622528078667252,0.0,19.0
tfidf,52,0.3684210526315789,0.4605263157894737,0.14223684210526316,0.22932986749608505,0.0720029239766082,0.16776315789473684,0.16842105263157897,0.1680914615305387,0.7368421052631579,0.42857142857142855,0.3684210526315789,0.06542056074766354,0.16842105263157894,0.14953271028037382,0.2694822364640179,0.0,19.0
tfidf,53,0.3157894736842105,0.37894736842105264,0.15254385964912281,0.2071998134936169,0.11359649122807017,0.18596491228070175,0.09473684210526316,0.12552631578947368,0.8947368421052632,0.35294117647058826,0.3157894736842105,0.0821917808219178,0.09473684210526316,0.1232876712328767,0.22731086274404116,0.0,19.0
tfidf,54,0.10526315789473684,0.16666666666666666,0.06973684210526315,0.10814428000195277,0.02412280701754386,0.14254385964912278,0.05263157894736842,0.07687758722649318,0.5789473684210527,0.18181818181818182,0.10526315789473684,0.03076923076923077,0.05263157894736842,0.07692307692307693,0.2768742093748905,0.0,19.0
tfidf,55,0.3684210526315789,0.47543859649122805,0.21649122807017543,0.3040353433534093,0.11652046783625732,0.28905787195260874,0.20000000000000004,0.23642017726738027,0.8947368421052632,0.4117647058823529,0.3684210526315789,0.07608695652173914,0.2,0.20652173913043478,0.24061468408019965,0.0,19.0
tfidf,56,0.2631578947368421,0.34385964912280703,0.14190058479532164,0.19929333784757688,0.09539473684210527,0.16557017543859648,0.11578947368421054,0.1362759978668417,0.5789473684210527,0.36363636363636365,0.2631578947368421,0.056179775280898875,0.11578947368421053,0.12359550561797752,0.2059504315952921,0.01,19.0
tfidf,57,0.21052631578947367,0.29912280701754385,0.14627192982456141,0.2116846990790512,0.08508771929824561,0.23241626794258374,0.14736842105263157,0.18036966431827597,0.5789473684210527,0.36363636363636365,0.21052631578947367,0.047058823529411764,0.14736842105263157,0.16470588235294117,0.21063798851936447,0.01,19.0
tfidf,58,0.3684210526315789,0.45614035087719296,0.2155263157894737,0.2918437989614606,0.11505847953216373,0.28172514619883043,0.16842105263157894,0.210813490367686,0.8421052631578947,0.25,0.3684210526315789,0.1,0.16842105263157894,0.22857142857142856,0.23262324582972896,0.0,19.0
tfidf,59,0.42105263157894735,0.4842105263157894,0.17508771929824563,0.25299392837366513,0.08640350877192982,0.2088345864661654,0.16842105263157894,0.18646316838433902,0.7894736842105263,0.5333333333333333,0.42105263157894735,0.09195402298850575,0.16842105263157894,0.1839080459770115,0.2909330740612053,0.0,19.0
tfidf,60,0.42105263157894735,0.5131578947368421,0.18644736842105264,0.27421809271370257,0.07733918128654971,0.170906432748538,0.2210526315789474,0.19277174659887317,1.0,0.42105263157894735,0.42105263157894735,0.07272727272727272,0.22105263157894736,0.19090909090909092,0.22011672529946869,0.0,19.0
tfidf,61,0.3684210526315789,0.46228070175438596,0.19561403508771927,0.28234317580162227,0.10409356725146199,0.25436507936507935,0.19999999999999998,0.22393013100436682,0.8947368421052632,0.4117647058823529,0.3684210526315789,0.08235294117647059,0.2,0.2235294117647059,0.2542452524039412,0.0,19.0
tfidf,62,0.5263157894736842,0.6289473684210526,0.35622807017543856,0.4348058043594744,0.2406328320802005,0.3856829573934837,0.23157894736842102,0.28939434817567183,0.7368421052631579,0.5714285714285714,0.5263157894736842,0.11904761904761904,0.23157894736842105,0.2619047619047619,0.2768742093748905,0.0,19.0
tfidf,63,0.3684210526315789,0.4447368421052631,0.2241228070175439,0.28306789536318866,0.12257727652464494,0.2259607351712615,0.18947368421052635,0.20611490518060274,0.631578947368421,0.5,0.3684210526315789,0.0707070707070707,0.18947368421052632,0.18181818181818182,0.24622528078667252,0.0,19.0
tfidf,64,0.42105263157894735,0.4447368421052631,0.2666666666666666,0.3123270861456539,0.2232456140350877,0.2675039872408293,0.1368421052631579,0.18106176594231854,0.7894736842105263,0.4,0.42105263157894735,0.1111111111111111,0.1368421052631579,0.18055555555555555,0.22731086274404116,0.0,19.0
tfidf,65,0.42105263157894735,0.47807017543859653,0.25131578947368416,0.31832123435071363,0.18596491228070178,0.27627591706539073,0.15789473684210528,0.20094639206152035,0.3684210526315789,0.7142857142857143,0.42105263157894735,0.08163265306122448,0.15789473684210525,0.15306122448979592,0.3688062372229699,0.0,19.0
tfidf,66,0.47368421052631576,0.5789473684210527,0.24076023391812862,0.3335402653368466,0.13969298245614037,0.2714181286549707,0.21052631578947367,0.23712549993214493,0.631578947368421,0.5833333333333334,0.47368421052631576,0.09278350515463918,0.21052631578947367,0.20618556701030927,0.2737351695132372,0.0,19.0
tfidf,67,0.21052631578947367,0.3017543859649123,0.12830409356725148,0.1880184014671268,0.03449248120300752,0.15487867395762134,0.16842105263157894,0.1613662317213791,0.5263157894736842,0.4,0.21052631578947367,0.042105263157894736,0.16842105263157894,0.16842105263157894,0.22011672529946869,0.01,19.0
tfidf,68,0.21052631578947367,0.25438596491228066,0.11885964912280701,0.1580017950664981,0.08479532163742691,0.15810359231411864,0.07368421052631578,0.10052071971241854,0.47368421052631576,0.3333333333333333,0.21052631578947367,0.05063291139240506,0.07368421052631578,0.08860759493670886,0.2909330740612053,0.0,19.0
tfidf,69,0.5263157894736842,0.5438596491228069,0.24631578947368418,0.3157948002843394,0.16695906432748533,0.22836257309941518,0.17894736842105266,0.20065742245059887,0.631578947368421,0.5833333333333334,0.5263157894736842,0.11363636363636363,0.17894736842105263,0.19318181818181818,0.32004372080989885,0.0,19.0
tfidf,70,0.2631578947368421,0.41842105263157897,0.19035087719298247,0.27026204014680283,0.09605263157894736,0.24578301815143921,0.17894736842105266,0.2071065583779563,0.8421052631578947,0.3125,0.2631578947368421,0.05319148936170213,0.17894736842105263,0.18085106382978725,0.26052958975320073,0.0,19.0
tfidf,71,0.3684210526315789,0.4973684210526315,0.2549122807017544,0.3338715774459803,0.16096491228070176,0.27907268170426064,0.2,0.23301072456186242,0.9473684210526315,0.3888888888888889,0.3684210526315789,0.0707070707070707,0.2,0.1919191919191919,0.23262324582972896,0.0,19.0
