variant,seed,rid,top1,rr
multi,45,61,1.0,1.0
multi,45,62,0.0,0.0
multi,45,70,0.0,0.5
multi,45,71,0.0,0.25
multi,45,72,1.0,1.0
multi,45,75,1.0,1.0
multi,45,87,0.0,0.0
multi,45,88,1.0,1.0
multi,46,3,1.0,1.0
multi,46,4,1.0,1.0
multi,46,5,1.0,1.0
multi,46,15,0.0,0.0
multi,46,23,0.0,0.3333333333333333
multi,46,27,0.0,0.3333333333333333
multi,46,32,0.0,0.0
multi,46,36,0.0,0.3333333333333333
multi,46,42,0.0,0.0
multi,46,43,0.0,0.0
multi,46,44,0.0,0.0
multi,46,61,1.0,1.0
multi,46,62,0.0,0.0
multi,46,68,0.0,0.0
multi,46,71,0.0,0.25
multi,46,72,1.0,1.0
multi,46,76,1.0,1.0
multi,46,77,1.0,1.0
multi,46,90,1.0,1.0
multi,47,1,0.0,0.0
multi,47,3,1.0,1.0
multi,47,12,1.0,1.0
multi,47,17,0.0,0.0
multi,47,30,0.0,0.3333333333333333
multi,47,32,0.0,0.0
multi,47,33,0.0,0.0
multi,47,44,0.0,0.0
multi,47,50,1.0,1.0
multi,47,51,1.0,1.0
multi,47,53,1.0,1.0
multi,47,55,0.0,0.0
multi,47,60,0.0,0.0
multi,47,64,1.0,1.0
multi,47,66,1.0,1.0
multi,47,68,0.0,0.0
multi,47,69,0.0,0.0
multi,47,74,0.0,0.0
multi,47,90,1.0,1.0
multi,48,0,0.0,0.0
multi,48,13,0.0,0.2
multi,48,16,1.0,1.0
multi,48,18,0.0,0.0
multi,48,22,0.0,0.5
multi,48,30,0.0,0.3333333333333333
multi,48,31,0.0,0.0
multi,48,47,0.0,0.3333333333333333
multi,48,48,0.0,0.0
multi,48,49,0.0,0.5
multi,48,51,1.0,1.0
multi,48,56,0.0,0.5
multi,48,63,0.0,0.5
multi,48,65,1.0,1.0
multi,48,72,1.0,1.0
multi,48,80,0.0,0.3333333333333333
multi,48,82,0.0,0.0
multi,48,90,1.0,1.0
multi,48,91,1.0,1.0
multi,49,1,0.0,0.0
multi,49,6,0.0,0.25
multi,49,7,0.0,0.3333333333333333
multi,49,17,0.0,0.0
multi,49,23,0.0,0.3333333333333333
multi,49,29,1.0,1.0
multi,49,33,0.0,0.0
multi,49,36,0.0,0.25
multi,49,39,1.0,1.0
multi,49,52,0.0,0.0
multi,49,53,1.0,1.0
multi,49,55,0.0,0.0
multi,49,57,0.0,0.3333333333333333
multi,49,67,1.0,1.0
multi,49,69,0.0,0.0
multi,49,72,1.0,1.0
multi,49,83,0.0,0.5
multi,49,84,0.0,0.0
multi,49,93,0.0,0.0
multi,50,2,0.0,0.25
multi,50,6,0.0,0.3333333333333333
multi,50,10,0.0,0.0
multi,50,13,0.0,0.2
multi,50,26,1.0,1.0
multi,50,27,0.0,0.3333333333333333
multi,50,32,0.0,0.0
multi,50,38,0.0,0.0
multi,50,49,0.0,0.5
multi,50,51,1.0,1.0
multi,50,53,1.0,1.0
multi,50,56,0.0,0.5
multi,50,61,1.0,1.0
multi,50,69,0.0,0.0
multi,50,72,1.0,1.0
multi,50,76,1.0,1.0
multi,50,81,0.0,0.0
multi,50,86,0.0,0.0
multi,50,92,1.0,1.0
multi,51,0,0.0,0.25
multi,51,1,0.0,0.0
multi,51,10,0.0,0.0
multi,51,14,1.0,1.0
multi,51,25,1.0,1.0
multi,51,29,1.0,1.0
multi,51,32,0.0,0.0
multi,51,40,0.0,0.0
multi,51,42,0.0,0.0
multi,51,44,0.0,0.0
multi,51,46,0.0,0.0
multi,51,59,1.0,1.0
multi,51,63,0.0,0.3333333333333333
multi,51,66,1.0,1.0
multi,51,71,0.0,0.2
multi,51,76,1.0,1.0
multi,51,82,0.0,0.0
multi,51,83,0.0,0.5
multi,51,87,0.0,0.0
multi,52,4,1.0,1.0
multi,52,14,1.0,1.0
multi,52,17,0.0,0.0
multi,52,18,0.0,0.0
multi,52,27,0.0,0.3333333333333333
multi,52,30,0.0,0.3333333333333333
multi,52,32,0.0,0.0
multi,52,39,1.0,1.0
multi,52,41,0.0,0.0
multi,52,43,0.0,0.0
multi,52,51,1.0,1.0
multi,52,56,0.0,0.5
multi,52,60,0.0,0.0
multi,52,64,1.0,1.0
multi,52,65,1.0,1.0
multi,52,71,0.0,0.2
multi,52,85,1.0,1.0
multi,52,89,0.0,0.2
multi,52,92,1.0,1.0
multi,53,3,1.0,1.0
multi,53,4,1.0,1.0
multi,53,12,1.0,1.0
multi,53,18,0.0,0.0
multi,53,19,0.0,0.0
multi,53,25,1.0,1.0
multi,53,34,0.0,0.0
multi,53,37,0.0,0.2
multi,53,41,0.0,0.0
multi,53,45,0.0,0.0
multi,53,52,0.0,0.0
multi,53,61,1.0,1.0
multi,53,62,0.0,0.0
multi,53,73,0.0,0.25
multi,53,80,0.0,0.5
multi,53,82,0.0,0.0
multi,53,83,0.0,0.5
multi,53,87,0.0,0.0
multi,53,89,0.0,0.2
multi,54,2,1.0,1.0
multi,54,8,0.0,0.0
multi,54,10,0.0,0.0
multi,54,18,0.0,0.0
multi,54,24,0.0,0.25
multi,54,31,0.0,0.0
multi,54,34,0.0,0.0
multi,54,40,0.0,0.0
multi,54,43,0.0,0.0
multi,54,45,0.0,0.0
multi,54,46,0.0,0.0
multi,54,55,0.0,0.0
multi,54,60,0.0,0.0
multi,54,66,1.0,1.0
multi,54,69,0.0,0.0
multi,54,80,0.0,0.3333333333333333
multi,54,82,0.0,0.0
multi,54,83,0.0,0.5
multi,54,86,0.0,0.0
multi,55,0,0.0,0.25
multi,55,12,1.0,1.0
multi,55,15,0.0,0.0
multi,55,17,0.0,0.0
multi,55,21,0.0,0.0
multi,55,23,0.0,0.3333333333333333
multi,55,24,0.0,0.25
multi,55,39,1.0,1.0
multi,55,45,0.0,0.0
multi,55,46,0.0,0.0
multi,55,47,0.0,0.3333333333333333
multi,55,59,1.0,1.0
multi,55,60,0.0,0.0
multi,55,64,1.0,1.0
multi,55,74,0.0,0.2
multi,55,75,1.0,1.0
multi,55,85,1.0,1.0
multi,55,87,0.0,0.0
multi,55,88,1.0,1.0
multi,56,4,1.0,1.0
multi,56,7,0.0,0.3333333333333333
multi,56,10,0.0,0.0
multi,56,18,0.0,0.0
multi,56,27,0.0,0.3333333333333333
multi,56,28,0.0,0.25
multi,56,31,0.0,0.0
multi,56,36,0.0,0.25
multi,56,37,0.0,0.0
multi,56,41,0.0,0.0
multi,56,42,0.0,0.0
multi,56,55,0.0,0.0
multi,56,57,0.0,0.5
multi,56,73,0.0,0.25
multi,56,82,0.0,0.0
multi,56,83,0.0,0.5
multi,56,84,0.0,0.0
multi,56,86,0.0,0.0
multi,56,92,1.0,1.0
multi,57,3,1.0,1.0
multi,57,13,0.0,0.0
multi,57,14,1.0,1.0
multi,57,18,0.0,0.0
multi,57,19,0.0,0.0
multi,57,24,0.0,0.25
multi,57,35,1.0,1.0
multi,57,37,0.0,0.0
multi,57,38,0.0,0.2
multi,57,44,0.0,0.0
multi,57,48,0.0,0.0
multi,57,56,0.0,0.5
multi,57,60,0.0,0.0
multi,57,71,0.0,0.25
multi,57,74,0.0,0.0
multi,57,78,1.0,1.0
multi,57,81,0.0,0.0
multi,57,89,0.0,0.2
multi,57,93,0.0,0.0
multi,58,1,0.0,0.0
multi,58,2,0.0,0.3333333333333333
multi,58,10,0.0,0.0
multi,58,14,1.0,1.0
multi,58,23,0.0,0.25
multi,58,29,1.0,1.0
multi,58,33,0.0,0.0
multi,58,36,0.0,0.3333333333333333
multi,58,40,0.0,0.0
multi,58,42,0.0,0.0
multi,58,44,0.0,0.0
multi,58,55,0.0,0.0
multi,58,61,1.0,1.0
multi,58,64,1.0,1.0
multi,58,67,1.0,1.0
multi,58,77,1.0,1.0
multi,58,83,0.0,0.5
multi,58,87,0.0,0.0
multi,58,91,1.0,1.0
multi,59,1,0.0,0.0
multi,59,5,1.0,1.0
multi,59,8,0.0,0.0
multi,59,16,1.0,1.0
multi,59,21,0.0,0.0
multi,59,25,1.0,1.0
multi,59,34,0.0,0.0
multi,59,41,0.0,0.0
multi,59,48,0.0,0.0
multi,59,49,0.0,0.5
multi,59,52,0.0,0.0
multi,59,55,0.0,0.0
multi,59,61,1.0,1.0
multi,59,65,1.0,1.0
multi,59,76,1.0,1.0
multi,59,77,1.0,1.0
multi,59,80,1.0,1.0
multi,59,88,1.0,1.0
multi,59,93,0.0,0.0
multi,60,6,0.0,0.3333333333333333
multi,60,10,0.0,0.0
multi,60,11,1.0,1.0
multi,60,16,1.0,1.0
multi,60,20,1.0,1.0
multi,60,22,0.0,0.5
multi,60,34,0.0,0.0
multi,60,42,0.0,0.0
multi,60,46,0.0,0.0
multi,60,48,0.0,0.0
multi,60,51,1.0,1.0
multi,60,56,0.0,0.5
multi,60,61,1.0,1.0
multi,60,73,0.0,0.3333333333333333
multi,60,75,1.0,1.0
multi,60,77,1.0,1.0
multi,60,82,0.0,0.0
multi,60,84,0.0,0.0
multi,60,85,1.0,1.0
multi,61,1,0.0,0.0
multi,61,2,0.0,0.5
multi,61,14,1.0,1.0
multi,61,16,1.0,1.0
multi,61,20,1.0,1.0
multi,61,23,0.0,0.3333333333333333
multi,61,30,0.0,0.3333333333333333
multi,61,37,0.0,0.0
multi,61,45,0.0,0.0
multi,61,47,0.0,0.3333333333333333
multi,61,50,1.0,1.0
multi,61,59,1.0,1.0
multi,61,61,1.0,1.0
multi,61,73,0.0,0.25
multi,61,80,1.0,1.0
multi,61,82,0.0,0.0
multi,61,86,0.0,0.0
multi,61,87,0.0,0.0
multi,61,89,0.0,0.2
multi,62,3,1.0,1.0
multi,62,6,0.0,0.3333333333333333
multi,62,11,1.0,1.0
multi,62,12,1.0,1.0
multi,62,25,1.0,1.0
multi,62,26,1.0,1.0
multi,62,30,0.0,0.25
multi,62,38,0.0,0.0
multi,62,41,0.0,0.0
multi,62,44,0.0,0.0
multi,62,49,0.0,0.5
multi,62,58,0.0,0.0
multi,62,59,1.0,1.0
multi,62,66,1.0,1.0
multi,62,67,1.0,1.0
multi,62,73,0.0,0.25
multi,62,87,0.0,0.0
multi,62,90,1.0,1.0
multi,62,92,1.0,1.0
multi,63,11,1.0,1.0
multi,63,15,0.0,0.0
multi,63,16,1.0,1.0
multi,63,17,0.0,0.0
multi,63,20,1.0,1.0
multi,63,27,0.0,0.5
multi,63,31,0.0,0.0
multi,63,38,0.0,0.2
multi,63,43,0.0,0.0
multi,63,46,0.0,0.0
multi,63,53,1.0,1.0
multi,63,55,0.0,0.0
multi,63,58,0.0,0.0
multi,63,67,1.0,1.0
multi,63,73,0.0,0.25
multi,63,83,0.0,0.5
multi,63,84,0.0,0.0
multi,63,90,1.0,1.0
multi,63,93,0.0,0.0
multi,64,5,1.0,1.0
multi,64,7,0.0,0.3333333333333333
multi,64,9,0.0,0.5
multi,64,13,0.0,0.0
multi,64,33,0.0,0.0
multi,64,34,0.0,0.0
multi,64,35,1.0,1.0
multi,64,42,0.0,0.0
multi,64,45,0.0,0.0
multi,64,48,0.0,0.0
multi,64,52,0.0,0.0
multi,64,60,0.0,0.0
multi,64,61,1.0,1.0
multi,64,65,1.0,1.0
multi,64,67,1.0,1.0
multi,64,69,0.0,0.0
multi,64,70,0.0,0.5
multi,64,74,0.0,0.0
multi,64,87,0.0,0.0
multi,65,1,0.0,0.0
multi,65,2,0.0,0.3333333333333333
multi,65,10,0.0,0.0
multi,65,16,1.0,1.0
multi,65,19,0.0,0.25
multi,65,22,0.0,0.5
multi,65,26,1.0,1.0
multi,65,42,0.0,0.0
multi,65,43,0.0,0.0
multi,65,44,0.0,0.0
multi,65,53,1.0,1.0
multi,65,54,1.0,1.0
multi,65,59,1.0,1.0
multi,65,67,1.0,1.0
multi,65,69,0.0,0.0
multi,65,74,0.0,0.2
multi,65,78,1.0,1.0
multi,65,79,0.0,0.0
multi,65,85,1.0,1.0
multi,66,0,0.0,0.2
multi,66,5,1.0,1.0
multi,66,6,0.0,0.5
multi,66,10,0.0,0.0
multi,66,23,0.0,0.3333333333333333
multi,66,28,0.0,0.25
multi,66,35,1.0,1.0
multi,66,36,0.0,0.3333333333333333
multi,66,44,0.0,0.0
multi,66,48,0.0,0.0
multi,66,51,1.0,1.0
multi,66,57,0.0,0.3333333333333333
multi,66,59,1.0,1.0
multi,66,66,1.0,1.0
multi,66,72,1.0,1.0
multi,66,80,0.0,0.3333333333333333
multi,66,88,1.0,1.0
multi,66,92,1.0,1.0
multi,66,93,0.0,0.0
multi,67,8,0.0,0.0
multi,67,10,0.0,0.0
multi,67,11,1.0,1.0
multi,67,18,0.0,0.0
multi,67,21,0.0,0.0
multi,67,27,0.0,0.3333333333333333
multi,67,30,0.0,0.3333333333333333
multi,67,38,0.0,0.0
multi,67,43,0.0,0.0
multi,67,44,0.0,0.0
multi,67,45,0.0,0.0
multi,67,62,0.0,0.0
multi,67,63,0.0,0.3333333333333333
multi,67,69,0.0,0.0
multi,67,73,0.0,0.25
multi,67,74,0.0,0.0
multi,67,86,0.0,0.0
multi,67,90,1.0,1.0
multi,67,92,1.0,1.0
multi,68,2,1.0,1.0
multi,68,8,0.0,0.0
multi,68,17,0.0,0.0
multi,68,18,0.0,0.0
multi,68,26,1.0,1.0
multi,68,32,0.0,0.0
multi,68,34,0.0,0.0
multi,68,39,1.0,1.0
multi,68,46,0.0,0.0
multi,68,48,0.0,0.0
multi,68,49,0.0,0.5
multi,68,55,0.0,0.0
multi,68,58,0.0,0.0
multi,68,67,1.0,1.0
multi,68,73,0.0,0.25
multi,68,84,0.0,0.0
multi,68,86,0.0,0.0
multi,68,89,0.0,0.2
multi,68,93,0.0,0.0
multi,69,0,0.0,0.2
multi,69,12,1.0,1.0
multi,69,17,0.0,0.0
multi,69,18,0.0,0.0
multi,69,20,1.0,1.0
multi,69,28,0.0,0.25
multi,69,29,1.0,1.0
multi,69,42,0.0,0.0
multi,69,45,0.0,0.0
multi,69,46,0.0,0.0
multi,69,53,1.0,1.0
multi,69,60,0.0,0.0
multi,69,61,1.0,1.0
multi,69,64,1.0,1.0
multi,69,66,1.0,1.0
multi,69,67,1.0,1.0
multi,69,75,1.0,1.0
multi,69,80,0.0,0.5
multi,69,87,0.0,0.0
multi,70,0,0.0,0.2
multi,70,4,1.0,1.0
multi,70,11,1.0,1.0
multi,70,13,0.0,0.2
multi,70,22,0.0,0.5
multi,70,24,0.0,0.25
multi,70,32,0.0,0.0
multi,70,40,0.0,0.0
multi,70,46,0.0,0.0
multi,70,47,0.0,0.3333333333333333
multi,70,49,0.0,0.5
multi,70,59,1.0,1.0
multi,70,62,0.0,0.0
multi,70,70,1.0,1.0
multi,70,73,0.0,0.25
multi,70,74,0.0,0.2
multi,70,86,0.0,0.0
multi,70,87,0.0,0.0
multi,70,91,1.0,1.0
multi,71,5,1.0,1.0
multi,71,7,0.0,0.5
multi,71,14,1.0,1.0
multi,71,15,0.0,0.0
multi,71,22,0.0,0.5
multi,71,27,0.0,0.3333333333333333
multi,71,31,0.0,0.0
multi,71,37,0.0,0.0
multi,71,42,0.0,0.0
multi,71,46,0.0,0.0
multi,71,49,0.0,0.5
multi,71,58,0.0,0.0
multi,71,59,1.0,1.0
multi,71,66,1.0,1.0
multi,71,72,1.0,1.0
multi,71,77,1.0,1.0
multi,71,84,0.0,0.0
multi,71,87,0.0,0.0
multi,71,91,1.0,1.0
