variant,seed,rid,top1,rr
multi,47,50,1.0,1.0
multi,47,58,1.0,1.0
multi,47,62,1.0,1.0
multi,47,65,0.0,0.0
multi,47,68,0.0,0.0
multi,47,69,0.0,0.5
multi,47,77,1.0,1.0
multi,47,79,0.0,0.0
multi,47,85,1.0,1.0
multi,47,87,0.0,0.25
multi,47,99,0.0,0.5
multi,47,105,0.0,0.0
multi,48,0,0.0,0.0
multi,48,14,1.0,1.0
multi,48,15,0.0,0.2
multi,48,18,1.0,1.0
multi,48,19,0.0,0.25
multi,48,28,1.0,1.0
multi,48,29,1.0,1.0
multi,48,43,0.0,0.0
multi,48,46,0.0,0.0
multi,48,55,0.0,0.5
multi,48,56,0.0,0.3333333333333333
multi,48,57,1.0,1.0
multi,48,63,1.0,1.0
multi,48,77,1.0,1.0
multi,48,78,1.0,1.0
multi,48,79,0.0,0.0
multi,48,81,0.0,0.0
multi,48,84,1.0,1.0
multi,48,92,0.0,0.0
multi,48,94,0.0,0.5
multi,48,100,1.0,1.0
multi,49,6,1.0,1.0
multi,49,7,1.0,1.0
multi,49,12,0.0,0.3333333333333333
multi,49,18,1.0,1.0
multi,49,26,0.0,0.5
multi,49,28,1.0,1.0
multi,49,32,1.0,1.0
multi,49,36,0.0,0.0
multi,49,39,0.0,0.3333333333333333
multi,49,43,0.0,0.0
multi,49,54,0.0,0.0
multi,49,55,1.0,1.0
multi,49,60,0.0,0.2
multi,49,66,0.0,0.5
multi,49,74,1.0,1.0
multi,49,75,1.0,1.0
multi,49,80,0.0,0.2
multi,49,88,0.0,0.25
multi,49,89,0.0,0.0
multi,49,90,0.0,0.0
multi,49,101,0.0,0.5
multi,50,4,0.0,0.0
multi,50,6,1.0,1.0
multi,50,9,1.0,1.0
multi,50,16,0.0,0.25
multi,50,24,1.0,1.0
multi,50,28,1.0,1.0
multi,50,29,1.0,1.0
multi,50,32,1.0,1.0
multi,50,36,0.0,0.2
multi,50,42,0.0,0.5
multi,50,50,1.0,1.0
multi,50,52,0.0,0.0
multi,50,62,1.0,1.0
multi,50,68,0.0,0.0
multi,50,77,1.0,1.0
multi,50,78,1.0,1.0
multi,50,79,0.0,0.0
multi,50,88,0.0,0.25
multi,50,90,0.0,0.0
multi,50,93,0.0,0.25
multi,50,102,0.0,0.3333333333333333
multi,51,2,0.0,0.0
multi,51,3,1.0,1.0
multi,51,18,1.0,1.0
multi,51,21,0.0,0.5
multi,51,25,0.0,0.0
multi,51,31,1.0,1.0
multi,51,38,0.0,0.2
multi,51,43,0.0,0.0
multi,51,51,1.0,1.0
multi,51,57,1.0,1.0
multi,51,58,0.0,0.25
multi,51,61,0.0,0.3333333333333333
multi,51,65,0.0,0.0
multi,51,68,0.0,0.0
multi,51,69,0.0,0.3333333333333333
multi,51,75,1.0,1.0
multi,51,78,1.0,1.0
multi,51,85,1.0,1.0
multi,51,89,0.0,0.0
multi,51,98,0.0,0.5
multi,51,102,0.0,0.25
multi,52,2,0.0,0.0
multi,52,3,1.0,1.0
multi,52,9,1.0,1.0
multi,52,14,1.0,1.0
multi,52,18,1.0,1.0
multi,52,28,1.0,1.0
multi,52,30,1.0,1.0
multi,52,42,0.0,0.5
multi,52,49,1.0,1.0
multi,52,55,0.0,0.5
multi,52,60,0.0,0.2
multi,52,62,1.0,1.0
multi,52,65,0.0,0.0
multi,52,73,0.0,0.0
multi,52,74,1.0,1.0
multi,52,79,0.0,0.0
multi,52,81,0.0,0.0
multi,52,88,0.0,0.25
multi,52,91,0.0,0.5
multi,52,97,1.0,1.0
multi,52,104,1.0,1.0
multi,53,7,1.0,1.0
multi,53,8,0.0,0.3333333333333333
multi,53,9,1.0,1.0
multi,53,13,0.0,0.5
multi,53,25,0.0,0.0
multi,53,32,1.0,1.0
multi,53,33,0.0,0.0
multi,53,35,0.0,0.0
multi,53,43,0.0,0.0
multi,53,45,0.0,0.0
multi,53,51,1.0,1.0
multi,53,53,0.0,0.0
multi,53,63,1.0,1.0
multi,53,66,0.0,0.5
multi,53,72,1.0,1.0
multi,53,76,1.0,1.0
multi,53,82,0.0,0.0
multi,53,89,0.0,0.0
multi,53,91,0.0,0.5
multi,53,96,0.0,0.0
multi,53,102,0.0,0.3333333333333333
multi,54,13,0.0,0.5
multi,54,16,0.0,0.2
multi,54,21,0.0,0.5
multi,54,23,1.0,1.0
multi,54,24,1.0,1.0
multi,54,28,1.0,1.0
multi,54,38,0.0,0.2
multi,54,40,0.0,0.0
multi,54,46,0.0,0.0
multi,54,60,0.0,0.2
multi,54,61,0.0,0.3333333333333333
multi,54,63,1.0,1.0
multi,54,64,1.0,1.0
multi,54,67,0.0,0.3333333333333333
multi,54,68,0.0,0.0
multi,54,75,1.0,1.0
multi,54,76,1.0,1.0
multi,54,85,1.0,1.0
multi,54,87,0.0,0.25
multi,54,95,0.0,0.0
multi,54,100,1.0,1.0
multi,55,3,1.0,1.0
multi,55,7,1.0,1.0
multi,55,10,0.0,0.5
multi,55,17,0.0,0.5
multi,55,18,1.0,1.0
multi,55,28,1.0,1.0
multi,55,43,0.0,0.0
multi,55,44,1.0,1.0
multi,55,45,0.0,0.0
multi,55,46,0.0,0.0
multi,55,47,1.0,1.0
multi,55,50,1.0,1.0
multi,55,53,0.0,0.0
multi,55,69,0.0,0.25
multi,55,72,1.0,1.0
multi,55,81,0.0,0.0
multi,55,82,0.0,0.0
multi,55,84,1.0,1.0
multi,55,86,0.0,0.0
multi,55,93,0.0,0.25
multi,55,104,1.0,1.0
multi,56,1,0.0,0.0
multi,56,8,0.0,0.3333333333333333
multi,56,14,1.0,1.0
multi,56,18,1.0,1.0
multi,56,24,1.0,1.0
multi,56,28,1.0,1.0
multi,56,30,1.0,1.0
multi,56,34,0.0,0.0
multi,56,35,0.0,0.0
multi,56,44,1.0,1.0
multi,56,46,0.0,0.0
multi,56,52,0.0,0.0
multi,56,58,1.0,1.0
multi,56,67,0.0,0.3333333333333333
multi,56,70,0.0,0.5
multi,56,75,1.0,1.0
multi,56,83,0.0,0.0
multi,56,87,0.0,0.25
multi,56,89,0.0,0.0
multi,56,97,1.0,1.0
multi,56,105,0.0,0.0
multi,57,4,0.0,0.0
multi,57,21,0.0,0.5
multi,57,23,1.0,1.0
multi,57,24,1.0,1.0
multi,57,26,0.0,0.5
multi,57,28,1.0,1.0
multi,57,29,1.0,1.0
multi,57,30,1.0,1.0
multi,57,31,1.0,1.0
multi,57,37,0.0,0.5
multi,57,46,0.0,0.0
multi,57,48,1.0,1.0
multi,57,55,0.0,0.5
multi,57,72,1.0,1.0
multi,57,74,1.0,1.0
multi,57,79,0.0,0.0
multi,57,80,0.0,0.2
multi,57,89,0.0,0.0
multi,57,91,0.0,0.5
multi,57,97,1.0,1.0
multi,57,105,0.0,0.0
multi,58,2,0.0,0.0
multi,58,5,0.0,0.25
multi,58,10,0.0,0.5
multi,58,16,0.0,0.5
multi,58,26,0.0,0.5
multi,58,39,0.0,0.3333333333333333
multi,58,47,1.0,1.0
multi,58,49,1.0,1.0
multi,58,53,0.0,0.0
multi,58,54,0.0,0.0
multi,58,57,1.0,1.0
multi,58,59,1.0,1.0
multi,58,64,1.0,1.0
multi,58,70,1.0,1.0
multi,58,71,1.0,1.0
multi,58,82,0.0,0.0
multi,58,83,0.0,0.0
multi,58,89,0.0,0.0
multi,58,94,0.0,0.5
multi,58,96,0.0,0.0
multi,58,102,0.0,0.3333333333333333
multi,59,3,1.0,1.0
multi,59,6,1.0,1.0
multi,59,10,0.0,0.5
multi,59,23,1.0,1.0
multi,59,26,0.0,0.5
multi,59,28,1.0,1.0
multi,59,30,1.0,1.0
multi,59,35,0.0,0.0
multi,59,40,0.0,0.0
multi,59,42,0.0,0.5
multi,59,47,1.0,1.0
multi,59,55,1.0,1.0
multi,59,59,1.0,1.0
multi,59,67,0.0,0.3333333333333333
multi,59,77,1.0,1.0
multi,59,79,0.0,0.0
multi,59,80,0.0,0.2
multi,59,86,0.0,0.0
multi,59,88,0.0,0.25
multi,59,98,1.0,1.0
multi,59,101,0.0,0.5
multi,60,11,1.0,1.0
multi,60,20,0.0,0.25
multi,60,22,1.0,1.0
multi,60,23,1.0,1.0
multi,60,25,0.0,0.0
multi,60,38,0.0,0.0
multi,60,40,0.0,0.0
multi,60,51,1.0,1.0
multi,60,53,0.0,0.0
multi,60,57,1.0,1.0
multi,60,59,1.0,1.0
multi,60,61,0.0,0.3333333333333333
multi,60,62,1.0,1.0
multi,60,66,0.0,0.5
multi,60,69,0.0,0.5
multi,60,80,0.0,0.2
multi,60,81,0.0,0.0
multi,60,89,0.0,0.0
multi,60,93,0.0,0.25
multi,60,97,1.0,1.0
multi,60,103,0.0,0.0
multi,61,3,1.0,1.0
multi,61,4,0.0,0.0
multi,61,14,1.0,1.0
multi,61,16,0.0,0.5
multi,61,21,0.0,0.5
multi,61,29,1.0,1.0
multi,61,30,1.0,1.0
multi,61,36,0.0,0.2
multi,61,37,0.0,0.5
multi,61,39,0.0,0.3333333333333333
multi,61,41,0.0,0.3333333333333333
multi,61,42,0.0,0.5
multi,61,44,1.0,1.0
multi,61,68,0.0,0.0
multi,61,74,1.0,1.0
multi,61,76,1.0,1.0
multi,61,83,0.0,0.0
multi,61,92,0.0,0.0
multi,61,97,1.0,1.0
multi,61,99,0.0,0.5
multi,61,101,0.0,0.5
multi,62,3,1.0,1.0
multi,62,8,0.0,0.3333333333333333
multi,62,20,0.0,0.25
multi,62,22,1.0,1.0
multi,62,26,0.0,0.5
multi,62,31,1.0,1.0
multi,62,39,0.0,0.3333333333333333
multi,62,42,0.0,0.5
multi,62,43,0.0,0.0
multi,62,50,1.0,1.0
multi,62,57,1.0,1.0
multi,62,60,0.0,0.2
multi,62,64,1.0,1.0
multi,62,68,0.0,0.0
multi,62,70,1.0,1.0
multi,62,79,0.0,0.0
multi,62,80,0.0,0.2
multi,62,91,0.0,0.5
multi,62,93,0.0,0.25
multi,62,96,0.0,0.0
multi,62,104,1.0,1.0
multi,63,5,0.0,0.5
multi,63,11,1.0,1.0
multi,63,16,0.0,0.2
multi,63,19,0.0,0.25
multi,63,23,1.0,1.0
multi,63,29,1.0,1.0
multi,63,31,1.0,1.0
multi,63,34,0.0,0.0
multi,63,35,0.0,0.0
multi,63,36,0.0,0.2
multi,63,38,0.0,0.2
multi,63,52,0.0,0.0
multi,63,61,0.0,0.3333333333333333
multi,63,67,0.0,0.3333333333333333
multi,63,70,1.0,1.0
multi,63,74,1.0,1.0
multi,63,75,1.0,1.0
multi,63,93,0.0,0.25
multi,63,95,0.0,0.0
multi,63,97,1.0,1.0
multi,63,101,0.0,0.5
multi,64,5,0.0,0.3333333333333333
multi,64,11,1.0,1.0
multi,64,16,0.0,0.25
multi,64,18,1.0,1.0
multi,64,26,0.0,0.5
multi,64,33,0.0,0.0
multi,64,35,0.0,0.0
multi,64,45,0.0,0.0
multi,64,46,0.0,0.0
multi,64,47,1.0,1.0
multi,64,48,1.0,1.0
multi,64,49,1.0,1.0
multi,64,60,0.0,0.2
multi,64,66,0.0,0.5
multi,64,69,0.0,0.5
multi,64,77,1.0,1.0
multi,64,79,0.0,0.0
multi,64,91,0.0,0.5
multi,64,94,1.0,1.0
multi,64,97,1.0,1.0
multi,64,105,0.0,0.0
multi,65,0,0.0,0.0
multi,65,2,0.0,0.0
multi,65,6,1.0,1.0
multi,65,11,1.0,1.0
multi,65,12,0.0,0.3333333333333333
multi,65,30,1.0,1.0
multi,65,32,1.0,1.0
multi,65,36,0.0,0.0
multi,65,40,0.0,0.0
multi,65,44,1.0,1.0
multi,65,52,0.0,0.0
multi,65,53,0.0,0.0
multi,65,57,1.0,1.0
multi,65,67,0.0,0.3333333333333333
multi,65,72,1.0,1.0
multi,65,75,1.0,1.0
multi,65,78,1.0,1.0
multi,65,87,0.0,0.25
multi,65,91,0.0,0.5
multi,65,94,1.0,1.0
multi,65,100,1.0,1.0
multi,66,0,0.0,0.0
multi,66,4,0.0,0.0
multi,66,10,0.0,0.5
multi,66,18,1.0,1.0
multi,66,19,0.0,0.25
multi,66,30,1.0,1.0
multi,66,41,0.0,0.3333333333333333
multi,66,43,0.0,0.0
multi,66,47,1.0,1.0
multi,66,54,0.0,0.0
multi,66,57,1.0,1.0
multi,66,58,1.0,1.0
multi,66,64,1.0,1.0
multi,66,67,0.0,0.3333333333333333
multi,66,73,0.0,0.0
multi,66,74,1.0,1.0
multi,66,80,0.0,0.2
multi,66,87,0.0,0.25
multi,66,91,0.0,0.5
multi,66,97,1.0,1.0
multi,66,103,0.0,0.0
multi,67,5,0.0,0.3333333333333333
multi,67,12,0.0,0.3333333333333333
multi,67,16,0.0,0.2
multi,67,17,0.0,0.5
multi,67,25,0.0,0.0
multi,67,31,1.0,1.0
multi,67,33,0.0,0.0
multi,67,35,0.0,0.0
multi,67,45,0.0,0.0
multi,67,46,0.0,0.0
multi,67,54,0.0,0.0
multi,67,61,0.0,0.25
multi,67,62,1.0,1.0
multi,67,67,0.0,0.3333333333333333
multi,67,76,1.0,1.0
multi,67,77,1.0,1.0
multi,67,80,0.0,0.2
multi,67,89,0.0,0.0
multi,67,93,0.0,0.25
multi,67,97,1.0,1.0
multi,67,100,1.0,1.0
multi,68,0,0.0,0.0
multi,68,1,0.0,0.0
multi,68,6,1.0,1.0
multi,68,12,0.0,0.3333333333333333
multi,68,21,0.0,0.5
multi,68,29,1.0,1.0
multi,68,35,0.0,0.0
multi,68,36,0.0,0.0
multi,68,37,0.0,0.5
multi,68,51,1.0,1.0
multi,68,54,0.0,0.0
multi,68,62,1.0,1.0
multi,68,63,1.0,1.0
multi,68,67,0.0,0.3333333333333333
multi,68,70,1.0,1.0
multi,68,73,0.0,0.0
multi,68,75,1.0,1.0
multi,68,85,1.0,1.0
multi,68,86,0.0,0.0
multi,68,87,0.0,0.25
multi,68,100,1.0,1.0
multi,69,0,0.0,0.0
multi,69,4,0.0,0.0
multi,69,16,0.0,0.2
multi,69,20,0.0,0.25
multi,69,25,0.0,0.0
multi,69,37,0.0,0.5
multi,69,44,1.0,1.0
multi,69,45,0.0,0.0
multi,69,49,1.0,1.0
multi,69,52,0.0,0.0
multi,69,57,1.0,1.0
multi,69,60,0.0,0.2
multi,69,64,1.0,1.0
multi,69,66,0.0,0.5
multi,69,71,1.0,1.0
multi,69,72,1.0,1.0
multi,69,74,1.0,1.0
multi,69,84,1.0,1.0
multi,69,86,0.0,0.0
multi,69,92,0.0,0.0
multi,69,102,0.0,0.3333333333333333
multi,70,0,0.0,0.0
multi,70,2,0.0,0.0
multi,70,11,1.0,1.0
multi,70,15,0.0,0.2
multi,70,25,0.0,0.0
multi,70,27,0.0,0.3333333333333333
multi,70,30,1.0,1.0
multi,70,33,0.0,0.0
multi,70,36,0.0,0.0
multi,70,37,0.0,0.5
multi,70,42,0.0,0.5
multi,70,48,1.0,1.0
multi,70,63,1.0,1.0
multi,70,67,0.0,0.3333333333333333
multi,70,77,1.0,1.0
multi,70,79,0.0,0.0
multi,70,82,0.0,0.0
multi,70,90,0.0,0.0
multi,70,92,0.0,0.0
multi,70,97,1.0,1.0
multi,70,101,0.0,0.5
multi,71,11,1.0,1.0
multi,71,13,0.0,0.5
multi,71,15,0.0,0.0
multi,71,17,0.0,0.5
multi,71,21,0.0,0.5
multi,71,29,1.0,1.0
multi,71,32,0.0,0.5
multi,71,37,0.0,0.5
multi,71,40,0.0,0.0
multi,71,41,0.0,0.3333333333333333
multi,71,44,1.0,1.0
multi,71,50,1.0,1.0
multi,71,61,0.0,0.3333333333333333
multi,71,66,0.0,0.5
multi,71,69,0.0,0.3333333333333333
multi,71,77,1.0,1.0
multi,71,80,0.0,0.2
multi,71,94,1.0,1.0
multi,71,95,0.0,0.0
multi,71,96,0.0,0.0
multi,71,102,0.0,0.3333333333333333
