variant,seed,top1,mrr@5,map@5,ndcg@5,recall@1,recall@5,precision@5,f1@5,coverage,sel_acc@80,micro_precision@1,micro_recall@1,micro_precision@5,micro_recall@5,conf_thr,gap_thr,n_test,avg_steps
single,52,0.5833333333333334,0.6666666666666666,0.5902777777777778,0.6256355700659958,0.48611111111111116,0.6527777777777778,0.18333333333333335,0.2862679955703212,0.6666666666666666,0.75,0.5833333333333334,0.3888888888888889,0.18333333333333332,0.6111111111111112,7.3627293071235265,0.0,12.0,2.0
single,53,0.6666666666666666,0.7083333333333334,0.6180555555555555,0.6488892033793484,0.5069444444444444,0.6597222222222222,0.18333333333333335,0.2869302580999451,1.0,0.6666666666666666,0.6666666666666666,0.42105263157894735,0.18333333333333332,0.5789473684210527,4.985647248726238,0.0,12.0,2.0
single,54,0.3333333333333333,0.4472222222222222,0.3625,0.4220900927262987,0.2708333333333333,0.5208333333333334,0.13333333333333333,0.21231422505307856,0.75,0.4444444444444444,0.3333333333333333,0.21052631578947367,0.13333333333333333,0.42105263157894735,5.306611663880288,0.0,12.0,2.0
single,55,0.5,0.625,0.4791666666666667,0.5406794910561527,0.375,0.5833333333333334,0.15,0.23863636363636365,0.6666666666666666,0.5,0.5,0.3333333333333333,0.15,0.5,5.857891838293792,0.0,12.0,2.0
single,56,0.5,0.5416666666666666,0.40972222222222215,0.44820898581283997,0.3611111111111111,0.4305555555555555,0.13333333333333333,0.2036124794745484,0.5,0.8333333333333334,0.5,0.3333333333333333,0.13333333333333333,0.4444444444444444,7.936887830709983,0.0,12.0,2.0
single,57,0.3333333333333333,0.40277777777777773,0.2916666666666667,0.3435487313409163,0.19444444444444442,0.38888888888888884,0.11666666666666665,0.17948717948717946,0.5,0.5,0.3333333333333333,0.2,0.11666666666666667,0.35,7.51655126039662,0.0,12.0,2.0
single,58,0.5,0.5833333333333334,0.5277777777777778,0.554200225140798,0.4444444444444444,0.5694444444444445,0.16666666666666666,0.2578616352201258,1.0,0.5,0.5,0.3,0.16666666666666666,0.5,4.447627761453623,0.0,12.0,2.0
single,59,0.6666666666666666,0.75,0.6041666666666666,0.6571778892121692,0.47222222222222215,0.6666666666666666,0.2166666666666667,0.32704402515723274,0.75,0.7777777777777778,0.6666666666666666,0.4,0.21666666666666667,0.65,5.671745493963794,0.0,12.0,2.0
single,60,0.5833333333333334,0.6666666666666666,0.5625,0.6036730788614096,0.5,0.625,0.15,0.24193548387096772,0.9166666666666666,0.6363636363636364,0.5833333333333334,0.4666666666666667,0.15,0.6,5.306611663880288,0.0,12.0,2.0
single,61,0.6666666666666666,0.7083333333333334,0.5347222222222222,0.5760630288740737,0.5208333333333334,0.548611111111111,0.15,0.23558648111332006,0.6666666666666666,0.875,0.6666666666666666,0.38095238095238093,0.15,0.42857142857142855,6.884439279933147,0.0,12.0,2.0
single,62,0.5,0.6416666666666667,0.5166666666666667,0.5932569705204408,0.3333333333333333,0.7083333333333334,0.18333333333333335,0.2912772585669782,0.4166666666666667,0.6,0.5,0.375,0.18333333333333332,0.6875,7.936887830709983,0.0,12.0,2.0
single,63,0.5,0.5,0.3680555555555555,0.3974073233121818,0.34027777777777773,0.3680555555555555,0.11666666666666665,0.17717287488061126,0.5833333333333334,0.8571428571428571,0.5,0.2727272727272727,0.11666666666666667,0.3181818181818182,7.3627293071235265,0.0,12.0,2.0
single,64,0.3333333333333333,0.4611111111111111,0.32916666666666666,0.40802419921333993,0.19444444444444442,0.5138888888888888,0.15,0.2322175732217573,0.8333333333333334,0.4,0.3333333333333333,0.19047619047619047,0.15,0.42857142857142855,5.306611663880288,0.0,12.0,2.0
single,65,0.5833333333333334,0.6666666666666666,0.5208333333333334,0.5732111618888278,0.4375,0.6041666666666666,0.15,0.24033149171270718,0.75,0.7777777777777778,0.5833333333333334,0.35,0.15,0.45,5.306611663880288,0.0,12.0,2.0
single,66,0.5833333333333334,0.6666666666666666,0.5416666666666666,0.5851091502969633,0.4375,0.6041666666666666,0.16666666666666666,0.26126126126126126,0.75,0.6666666666666666,0.5833333333333334,0.3684210526315789,0.16666666666666666,0.5263157894736842,6.410965777456889,0.0,12.0,2.0
single,67,0.5,0.5972222222222222,0.5763888888888888,0.6170809444536131,0.40277777777777773,0.7083333333333334,0.20000000000000007,0.31192660550458723,0.6666666666666666,0.625,0.5,0.35294117647058826,0.2,0.7058823529411765,7.144136334664235,0.0,12.0,2.0
single,68,0.5,0.5583333333333333,0.3972222222222222,0.4560774734688125,0.3194444444444444,0.47222222222222215,0.15,0.22767857142857142,0.75,0.5555555555555556,0.5,0.3,0.15,0.45,5.857891838293792,0.0,12.0,2.0
single,69,0.5833333333333334,0.6944444444444443,0.6180555555555556,0.6614586124961822,0.5416666666666666,0.7083333333333334,0.16666666666666666,0.2698412698412698,0.75,0.6666666666666666,0.5833333333333334,0.4117647058823529,0.16666666666666666,0.5882352941176471,5.671745493963794,0.05,12.0,2.0
single,70,0.5,0.5833333333333334,0.5833333333333334,0.6051549589285763,0.5,0.6666666666666666,0.13333333333333333,0.2222222222222222,0.9166666666666666,0.5454545454545454,0.5,0.42857142857142855,0.13333333333333333,0.5714285714285714,4.71274838097515,0.0,12.0,2.0
single,71,0.5833333333333334,0.611111111111111,0.5833333333333333,0.6054467197490517,0.5277777777777778,0.6388888888888888,0.15,0.24295774647887322,0.8333333333333334,0.7,0.5833333333333334,0.4375,0.15,0.5625,5.306611663880288,0.01,12.0,2.0
