variant,seed,rid,top1,rr
single,59,40,1.0,1.0
single,59,43,1.0,1.0
single,59,50,0.0,0.5
single,59,52,1.0,1.0
single,60,3,1.0,1.0
single,60,5,0.0,0.5
single,60,12,0.0,0.0
single,60,18,0.0,0.0
single,60,23,1.0,1.0
single,60,25,0.0,0.5
single,60,33,1.0,1.0
single,60,37,1.0,1.0
single,60,40,1.0,1.0
single,60,43,1.0,1.0
single,60,51,1.0,1.0
single,60,53,0.0,0.0
single,61,0,1.0,1.0
single,61,3,1.0,1.0
single,61,9,0.0,0.5
single,61,12,0.0,0.0
single,61,23,1.0,1.0
single,61,24,1.0,1.0
single,61,30,0.0,0.0
single,61,37,1.0,1.0
single,61,40,1.0,1.0
single,61,43,1.0,1.0
single,61,51,1.0,1.0
single,61,55,0.0,0.0
single,62,5,0.0,0.5
single,62,6,0.0,0.5
single,62,12,0.0,0.0
single,62,14,1.0,1.0
single,62,23,1.0,1.0
single,62,29,0.0,0.5
single,62,32,1.0,1.0
single,62,38,1.0,1.0
single,62,41,0.0,0.2
single,62,47,1.0,1.0
single,62,48,1.0,1.0
single,62,56,0.0,0.0
single,63,0,1.0,1.0
single,63,1,1.0,1.0
single,63,15,0.0,0.0
single,63,17,0.0,0.0
single,63,21,0.0,0.0
single,63,28,1.0,1.0
single,63,30,0.0,0.0
single,63,31,0.0,0.0
single,63,43,1.0,1.0
single,63,47,1.0,1.0
single,63,51,1.0,1.0
single,63,54,0.0,0.0
single,64,1,1.0,1.0
single,64,6,0.0,0.5
single,64,8,0.0,0.0
single,64,18,0.0,0.0
single,64,23,1.0,1.0
single,64,25,0.0,0.5
single,64,31,0.0,0.0
single,64,32,1.0,1.0
single,64,40,1.0,1.0
single,64,41,0.0,0.2
single,64,49,0.0,0.3333333333333333
single,64,54,0.0,0.0
single,65,0,1.0,1.0
single,65,5,0.0,0.5
single,65,10,1.0,1.0
single,65,17,0.0,0.0
single,65,23,1.0,1.0
single,65,26,1.0,1.0
single,65,30,0.0,0.0
single,65,33,1.0,1.0
single,65,42,1.0,1.0
single,65,45,0.0,0.5
single,65,48,1.0,1.0
single,65,54,0.0,0.0
single,66,0,1.0,1.0
single,66,6,0.0,0.5
single,66,13,0.0,0.0
single,66,14,1.0,1.0
single,66,22,1.0,1.0
single,66,25,0.0,0.5
single,66,36,0.0,0.0
single,66,39,1.0,1.0
single,66,43,1.0,1.0
single,66,46,1.0,1.0
single,66,51,1.0,1.0
single,66,55,0.0,0.0
single,67,2,1.0,1.0
single,67,6,0.0,0.5
single,67,14,1.0,1.0
single,67,18,0.0,0.0
single,67,20,0.0,0.0
single,67,24,1.0,1.0
single,67,33,1.0,1.0
single,67,39,1.0,1.0
single,67,42,1.0,1.0
single,67,44,0.0,0.3333333333333333
single,67,49,0.0,0.3333333333333333
single,67,53,0.0,0.0
single,68,1,1.0,1.0
single,68,3,1.0,1.0
single,68,16,0.0,0.2
single,68,19,0.0,0.0
single,68,22,1.0,1.0
single,68,23,1.0,1.0
single,68,30,0.0,0.0
single,68,35,0.0,0.0
single,68,43,1.0,1.0
single,68,45,0.0,0.5
single,68,48,1.0,1.0
single,68,57,0.0,0.0
single,69,3,1.0,1.0
single,69,4,1.0,1.0
single,69,8,0.0,0.0
single,69,10,1.0,1.0
single,69,23,1.0,1.0
single,69,27,0.0,0.5
single,69,37,1.0,1.0
single,69,38,1.0,1.0
single,69,42,1.0,1.0
single,69,44,0.0,0.3333333333333333
single,69,50,0.0,0.5
single,69,56,0.0,0.0
single,70,6,0.0,0.5
single,70,7,1.0,1.0
single,70,8,0.0,0.0
single,70,12,0.0,0.0
single,70,21,0.0,0.0
single,70,22,1.0,1.0
single,70,38,1.0,1.0
single,70,39,1.0,1.0
single,70,45,0.0,0.5
single,70,46,1.0,1.0
single,70,51,1.0,1.0
single,70,57,0.0,0.0
single,71,1,1.0,1.0
single,71,3,1.0,1.0
single,71,13,0.0,0.0
single,71,17,0.0,0.0
single,71,24,1.0,1.0
single,71,26,1.0,1.0
single,71,31,0.0,0.0
single,71,34,1.0,1.0
single,71,40,1.0,1.0
single,71,47,1.0,1.0
single,71,49,0.0,0.3333333333333333
single,71,56,0.0,0.0
