variant,seed,top1,mrr@5,map@5,ndcg@5,recall@1,recall@5,precision@5,f1@5,coverage,sel_acc@80,micro_precision@1,micro_recall@1,micro_precision@5,micro_recall@5,conf_thr,gap_thr,n_test
tfidf,42,0.5833333333333334,0.6527777777777778,0.5694444444444444,0.6131020115918645,0.5,0.6666666666666666,0.15,0.24489795918367346,0.6666666666666666,0.75,0.5833333333333334,0.4375,0.15,0.5625,0.3373700809622039,0.0,12.0
tfidf,43,0.5833333333333334,0.6875,0.6354166666666666,0.678256235206747,0.5416666666666666,0.75,0.16666666666666666,0.27272727272727276,0.75,0.6666666666666666,0.5833333333333334,0.5,0.16666666666666666,0.7142857142857143,0.32812055027186643,0.0,12.0
tfidf,44,0.4166666666666667,0.5069444444444444,0.46875,0.5133632094277225,0.3194444444444444,0.5972222222222222,0.16666666666666666,0.2606060606060606,0.6666666666666666,0.5,0.4166666666666667,0.2777777777777778,0.16666666666666666,0.5555555555555556,0.31879003215830026,0.0,12.0
tfidf,45,0.4166666666666667,0.5069444444444444,0.49652777777777773,0.5329164896786708,0.4166666666666667,0.625,0.13333333333333333,0.21978021978021978,0.5,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.3821567841905053,0.0,12.0
tfidf,46,0.5833333333333334,0.6527777777777778,0.611111111111111,0.6453397455280764,0.5416666666666666,0.7083333333333334,0.15,0.24757281553398056,0.9166666666666666,0.6363636363636364,0.5833333333333334,0.5,0.15,0.6428571428571429,0.29296838028885963,0.0,12.0
tfidf,47,0.6666666666666666,0.7777777777777777,0.6592592592592593,0.7224746404342653,0.5277777777777778,0.7777777777777777,0.21666666666666676,0.33891992551210437,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.21666666666666667,0.7222222222222222,0.31879003215830026,0.0,12.0
tfidf,48,0.5833333333333334,0.7291666666666666,0.6284722222222222,0.6847614836764087,0.5416666666666666,0.7569444444444443,0.18333333333333335,0.29517479074347613,0.75,0.6666666666666666,0.5833333333333334,0.3684210526315789,0.18333333333333332,0.5789473684210527,0.33072612259239265,0.0,12.0
tfidf,49,0.5,0.5902777777777778,0.548611111111111,0.5978961253675258,0.4166666666666667,0.7083333333333334,0.16666666666666666,0.2698412698412698,0.75,0.5555555555555556,0.5,0.375,0.16666666666666666,0.625,0.3112523755805063,0.0,12.0
tfidf,50,0.75,0.8402777777777778,0.8090277777777778,0.848081578901177,0.7083333333333334,0.9375,0.2166666666666667,0.351985559566787,0.8333333333333334,0.7,0.75,0.5625,0.21666666666666667,0.8125,0.3048150322068531,0.0,12.0
tfidf,51,0.5833333333333334,0.6944444444444443,0.5898148148148148,0.6434750541533445,0.4861111111111111,0.6805555555555555,0.20000000000000007,0.30914826498422715,0.9166666666666666,0.5454545454545454,0.5833333333333334,0.35,0.2,0.6,0.27538137039342125,0.0,12.0
tfidf,52,0.5833333333333334,0.6805555555555555,0.6037037037037037,0.6604682282395223,0.48611111111111116,0.736111111111111,0.20000000000000004,0.314540059347181,1.0,0.5833333333333334,0.5833333333333334,0.3888888888888889,0.2,0.6666666666666666,0.2774245046338307,0.0,12.0
tfidf,53,0.5833333333333334,0.6944444444444445,0.6354166666666666,0.6785493982750674,0.4861111111111111,0.7430555555555555,0.20000000000000004,0.31516936671575846,1.0,0.5833333333333334,0.5833333333333334,0.3684210526315789,0.2,0.631578947368421,0.27538137039342125,0.0,12.0
tfidf,54,0.25,0.40277777777777773,0.3506944444444444,0.4087806989547807,0.25,0.5208333333333334,0.13333333333333333,0.21231422505307856,0.5833333333333334,0.42857142857142855,0.25,0.15789473684210525,0.13333333333333333,0.42105263157894735,0.31879003215830026,0.0,12.0
tfidf,55,0.75,0.8472222222222222,0.6527777777777778,0.7290558901689749,0.5833333333333334,0.7777777777777777,0.20000000000000004,0.3181818181818182,0.5,0.8333333333333334,0.75,0.5,0.2,0.6666666666666666,0.3514094520163774,0.0,12.0
tfidf,56,0.6666666666666666,0.6666666666666666,0.5138888888888888,0.5504001846070831,0.4861111111111111,0.5138888888888888,0.15,0.2322175732217573,0.75,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.15,0.5,0.30721056550820464,0.0,12.0
tfidf,57,0.4166666666666667,0.5,0.34722222222222215,0.4055551435356593,0.23611111111111108,0.4305555555555555,0.13333333333333333,0.2036124794745484,0.75,0.5555555555555556,0.4166666666666667,0.25,0.13333333333333333,0.4,0.3112523755805063,0.0,12.0
tfidf,58,0.5,0.5972222222222222,0.49259259259259264,0.5492309080223897,0.40277777777777773,0.5972222222222222,0.18333333333333335,0.28054567022538557,0.9166666666666666,0.5454545454545454,0.5,0.3,0.18333333333333332,0.55,0.29465299234042885,0.0,12.0
tfidf,59,0.6666666666666666,0.7361111111111112,0.5898148148148148,0.650343880719029,0.47222222222222215,0.6666666666666666,0.21666666666666676,0.32704402515723274,1.0,0.6666666666666666,0.6666666666666666,0.4,0.21666666666666667,0.65,0.25449316614392775,0.0,12.0
tfidf,60,0.75,0.7777777777777777,0.6527777777777778,0.6949534648580312,0.625,0.7083333333333334,0.16666666666666666,0.2698412698412698,0.9166666666666666,0.8181818181818182,0.75,0.6,0.16666666666666666,0.6666666666666666,0.2804988828757356,0.0,12.0
tfidf,61,0.6666666666666666,0.736111111111111,0.5724537037037037,0.625160426882153,0.5416666666666666,0.6180555555555555,0.18333333333333335,0.28278451761987294,0.8333333333333334,0.7,0.6666666666666666,0.38095238095238093,0.18333333333333332,0.5238095238095238,0.3210854899450334,0.0,12.0
tfidf,62,0.5,0.6319444444444444,0.5069444444444444,0.5859981369593903,0.3333333333333333,0.7083333333333334,0.18333333333333335,0.2912772585669782,0.75,0.4444444444444444,0.5,0.375,0.18333333333333332,0.6875,0.33072612259239265,0.0,12.0
tfidf,63,0.5,0.5416666666666666,0.3993055555555555,0.4364964509383557,0.3611111111111111,0.40972222222222215,0.13333333333333333,0.2011935208866155,0.9166666666666666,0.5454545454545454,0.5,0.2727272727272727,0.13333333333333333,0.36363636363636365,0.3018030289390226,0.0,12.0
