variant,seed,rid,top1,rr
multi,57,35,0.0,0.0
multi,57,42,1.0,1.0
multi,57,43,1.0,1.0
multi,57,49,0.0,0.5
multi,57,56,0.0,0.0
multi,58,2,1.0,1.0
multi,58,4,0.0,0.5
multi,58,8,0.0,0.3333333333333333
multi,58,9,0.0,0.3333333333333333
multi,58,21,0.0,0.0
multi,58,25,0.0,0.5
multi,58,33,1.0,1.0
multi,58,35,0.0,0.0
multi,58,42,1.0,1.0
multi,58,47,1.0,1.0
multi,58,51,1.0,1.0
multi,58,55,0.0,0.0
multi,59,1,1.0,1.0
multi,59,2,1.0,1.0
multi,59,9,0.0,0.3333333333333333
multi,59,13,0.0,0.0
multi,59,23,1.0,1.0
multi,59,24,1.0,1.0
multi,59,35,0.0,0.0
multi,59,38,1.0,1.0
multi,59,40,1.0,1.0
multi,59,43,1.0,1.0
multi,59,50,0.0,0.5
multi,59,52,1.0,1.0
multi,60,3,1.0,1.0
multi,60,5,0.0,0.5
multi,60,12,0.0,0.0
multi,60,18,0.0,0.5
multi,60,23,1.0,1.0
multi,60,25,0.0,0.3333333333333333
multi,60,33,1.0,1.0
multi,60,37,1.0,1.0
multi,60,40,1.0,1.0
multi,60,43,1.0,1.0
multi,60,51,1.0,1.0
multi,60,53,0.0,0.0
multi,61,0,1.0,1.0
multi,61,3,1.0,1.0
multi,61,9,0.0,0.3333333333333333
multi,61,12,0.0,0.0
multi,61,23,1.0,1.0
multi,61,24,1.0,1.0
multi,61,30,1.0,1.0
multi,61,37,1.0,1.0
multi,61,40,1.0,1.0
multi,61,43,1.0,1.0
multi,61,51,1.0,1.0
multi,61,55,0.0,0.0
multi,62,5,0.0,0.5
multi,62,6,0.0,0.5
multi,62,12,0.0,0.0
multi,62,14,1.0,1.0
multi,62,23,1.0,1.0
multi,62,29,0.0,0.5
multi,62,32,1.0,1.0
multi,62,38,1.0,1.0
multi,62,41,0.0,0.2
multi,62,47,1.0,1.0
multi,62,48,1.0,1.0
multi,62,56,0.0,0.0
multi,63,0,1.0,1.0
multi,63,1,1.0,1.0
multi,63,15,0.0,0.0
multi,63,17,0.0,0.0
multi,63,21,0.0,0.0
multi,63,28,1.0,1.0
multi,63,30,1.0,1.0
multi,63,31,0.0,0.0
multi,63,43,1.0,1.0
multi,63,47,1.0,1.0
multi,63,51,1.0,1.0
multi,63,54,0.0,0.0
multi,64,1,1.0,1.0
multi,64,6,0.0,0.5
multi,64,8,0.0,0.3333333333333333
multi,64,18,0.0,0.3333333333333333
multi,64,23,1.0,1.0
multi,64,25,0.0,0.3333333333333333
multi,64,31,0.0,0.0
multi,64,32,1.0,1.0
multi,64,40,1.0,1.0
multi,64,41,0.0,0.2
multi,64,49,0.0,0.5
multi,64,54,0.0,0.0
multi,65,0,0.0,0.5
multi,65,5,0.0,0.5
multi,65,10,1.0,1.0
multi,65,17,0.0,0.0
multi,65,23,1.0,1.0
multi,65,26,1.0,1.0
multi,65,30,0.0,0.5
multi,65,33,1.0,1.0
multi,65,42,1.0,1.0
multi,65,45,1.0,1.0
multi,65,48,1.0,1.0
multi,65,54,0.0,0.0
multi,66,0,0.0,0.5
multi,66,6,0.0,0.5
multi,66,13,0.0,0.0
multi,66,14,1.0,1.0
multi,66,22,1.0,1.0
multi,66,25,0.0,0.3333333333333333
multi,66,36,0.0,0.0
multi,66,39,1.0,1.0
multi,66,43,1.0,1.0
multi,66,46,1.0,1.0
multi,66,51,1.0,1.0
multi,66,55,0.0,0.0
multi,67,2,1.0,1.0
multi,67,6,0.0,0.5
multi,67,14,1.0,1.0
multi,67,18,0.0,0.5
multi,67,20,0.0,0.0
multi,67,24,1.0,1.0
multi,67,33,1.0,1.0
multi,67,39,1.0,1.0
multi,67,42,1.0,1.0
multi,67,44,0.0,0.25
multi,67,49,0.0,0.5
multi,67,53,0.0,0.0
multi,68,1,1.0,1.0
multi,68,3,1.0,1.0
multi,68,16,0.0,0.25
multi,68,19,0.0,0.2
multi,68,22,1.0,1.0
multi,68,23,1.0,1.0
multi,68,30,1.0,1.0
multi,68,35,0.0,0.0
multi,68,43,1.0,1.0
multi,68,45,1.0,1.0
multi,68,48,1.0,1.0
multi,68,57,0.0,0.3333333333333333
multi,69,3,1.0,1.0
multi,69,4,0.0,0.5
multi,69,8,0.0,0.3333333333333333
multi,69,10,1.0,1.0
multi,69,23,1.0,1.0
multi,69,27,0.0,0.3333333333333333
multi,69,37,1.0,1.0
multi,69,38,1.0,1.0
multi,69,42,1.0,1.0
multi,69,44,0.0,0.25
multi,69,50,0.0,0.5
multi,69,56,0.0,0.0
multi,70,6,0.0,0.5
multi,70,7,1.0,1.0
multi,70,8,0.0,0.3333333333333333
multi,70,12,0.0,0.0
multi,70,21,0.0,0.0
multi,70,22,1.0,1.0
multi,70,38,1.0,1.0
multi,70,39,1.0,1.0
multi,70,45,1.0,1.0
multi,70,46,1.0,1.0
multi,70,51,1.0,1.0
multi,70,57,0.0,0.3333333333333333
multi,71,1,1.0,1.0
multi,71,3,1.0,1.0
multi,71,13,0.0,0.0
multi,71,17,0.0,0.0
multi,71,24,1.0,1.0
multi,71,26,1.0,1.0
multi,71,31,0.0,0.2
multi,71,34,1.0,1.0
multi,71,40,1.0,1.0
multi,71,47,1.0,1.0
multi,71,49,0.0,0.5
multi,71,56,0.0,0.0
