variant,seed,top1,mrr@5,map@5,ndcg@5,recall@1,recall@5,precision@5,f1@5,coverage,sel_acc@80,micro_precision@1,micro_recall@1,micro_precision@5,micro_recall@5,conf_thr,gap_thr,n_test,avg_steps
multi,42,0.5,0.6388888888888888,0.5694444444444445,0.624012824389486,0.4583333333333333,0.7083333333333334,0.16666666666666666,0.2698412698412698,0.6666666666666666,0.75,0.5,0.375,0.16666666666666666,0.625,0.04918032786885246,0.0,12.0,3.0
multi,43,0.5833333333333334,0.6875,0.6354166666666666,0.678256235206747,0.5416666666666666,0.75,0.16666666666666666,0.27272727272727276,0.75,0.6666666666666666,0.5833333333333334,0.5,0.16666666666666666,0.7142857142857143,0.04865990111891752,0.0,12.0,3.0
multi,44,0.4166666666666667,0.548611111111111,0.4826388888888889,0.5431318876862538,0.3194444444444444,0.6388888888888888,0.18333333333333335,0.2849099099099099,0.4166666666666667,0.6,0.4166666666666667,0.2777777777777778,0.18333333333333332,0.6111111111111112,0.04918032786885246,0.0,12.0,3.0
multi,45,0.4166666666666667,0.5277777777777778,0.513888888888889,0.5473694252938037,0.4166666666666667,0.625,0.13333333333333333,0.21978021978021978,0.8333333333333334,0.5,0.4166666666666667,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.048915917503966164,0.0,12.0,3.0
multi,46,0.5833333333333334,0.6944444444444443,0.638888888888889,0.6817983580242585,0.5416666666666666,0.75,0.16666666666666666,0.27272727272727276,0.9166666666666666,0.6363636363636364,0.5833333333333334,0.5,0.16666666666666666,0.7142857142857143,0.048651507139079855,0.0,12.0,3.0
multi,47,0.5833333333333334,0.7222222222222222,0.6342592592592592,0.6986406368993041,0.4861111111111111,0.7777777777777777,0.21666666666666676,0.33891992551210437,0.9166666666666666,0.6363636363636364,0.5833333333333334,0.3888888888888889,0.21666666666666667,0.7222222222222222,0.04865990111891752,0.0,12.0,3.0
multi,48,0.5833333333333334,0.7111111111111111,0.5995370370370371,0.6723683927236457,0.4791666666666667,0.7847222222222222,0.20000000000000004,0.3187588152327222,0.9166666666666666,0.6363636363636364,0.5833333333333334,0.3684210526315789,0.2,0.631578947368421,0.04865990111891752,0.0,12.0,3.0
multi,49,0.5,0.6,0.5444444444444444,0.5984650246909252,0.4166666666666667,0.7083333333333334,0.16666666666666666,0.2698412698412698,1.0,0.5,0.5,0.375,0.16666666666666666,0.625,0.04817150063051703,0.0,12.0,3.0
multi,50,0.8333333333333334,0.8777777777777778,0.8152777777777778,0.8564360714355536,0.7291666666666666,0.9375,0.2166666666666667,0.351985559566787,0.9166666666666666,0.9090909090909091,0.8333333333333334,0.625,0.21666666666666667,0.8125,0.04817150063051703,0.0,12.0,3.0
multi,51,0.5833333333333334,0.6805555555555555,0.599074074074074,0.6551971206988495,0.4861111111111111,0.7083333333333334,0.2166666666666667,0.3318318318318319,0.75,0.5555555555555556,0.5833333333333334,0.35,0.21666666666666667,0.65,0.04865990111891752,0.0,12.0,3.0
