variant,seed,rid,top1,rr
reform,55,50,0.0,0.0
reform,55,53,0.0,0.0
reform,55,54,1.0,1.0
reform,55,58,0.0,0.0
reform,55,65,0.0,0.0
reform,56,1,1.0,1.0
reform,56,4,1.0,1.0
reform,56,5,0.0,0.0
reform,56,6,0.0,0.2
reform,56,18,0.0,0.0
reform,56,25,0.0,0.0
reform,56,30,1.0,1.0
reform,56,34,0.0,0.0
reform,56,47,1.0,1.0
reform,56,48,1.0,1.0
reform,56,55,0.0,0.0
reform,56,57,0.0,0.3333333333333333
reform,56,63,0.0,0.0
reform,57,2,0.0,0.25
reform,57,3,1.0,1.0
reform,57,17,0.0,0.0
reform,57,21,1.0,1.0
reform,57,23,0.0,0.0
reform,57,27,0.0,0.0
reform,57,30,1.0,1.0
reform,57,39,0.0,0.2
reform,57,43,0.0,0.3333333333333333
reform,57,44,0.0,0.0
reform,57,55,0.0,0.0
reform,57,61,0.0,0.0
reform,57,66,0.0,0.25
reform,58,2,0.0,0.25
reform,58,5,0.0,0.0
reform,58,10,0.0,0.0
reform,58,16,0.0,0.0
reform,58,17,0.0,0.0
reform,58,19,1.0,1.0
reform,58,33,0.0,0.5
reform,58,37,1.0,1.0
reform,58,50,0.0,0.0
reform,58,51,0.0,0.3333333333333333
reform,58,54,1.0,1.0
reform,58,61,0.0,0.0
reform,58,65,0.0,0.0
reform,59,3,0.0,0.5
reform,59,6,0.0,0.2
reform,59,10,0.0,0.0
reform,59,24,0.0,0.5
reform,59,26,0.0,0.5
reform,59,29,1.0,1.0
reform,59,36,1.0,1.0
reform,59,40,1.0,1.0
reform,59,51,0.0,0.25
reform,59,53,0.0,0.0
reform,59,55,0.0,0.0
reform,59,59,0.0,0.0
reform,59,63,0.0,0.0
reform,60,11,0.0,0.0
reform,60,13,0.0,0.3333333333333333
reform,60,22,0.0,0.0
reform,60,23,0.0,0.0
reform,60,25,0.0,0.0
reform,60,27,0.0,0.0
reform,60,35,1.0,1.0
reform,60,38,1.0,1.0
reform,60,42,0.0,0.5
reform,60,48,1.0,1.0
reform,60,56,0.0,0.0
reform,60,61,0.0,0.0
reform,60,63,0.0,0.0
reform,61,3,0.0,0.5
reform,61,4,1.0,1.0
reform,61,16,0.0,0.0
reform,61,18,0.0,0.0
reform,61,23,0.0,0.0
reform,61,26,1.0,1.0
reform,61,30,1.0,1.0
reform,61,33,0.0,0.5
reform,61,43,0.0,0.3333333333333333
reform,61,51,0.0,0.25
reform,61,59,0.0,0.0
reform,61,61,0.0,0.0
reform,61,65,0.0,0.0
reform,62,3,1.0,1.0
reform,62,4,1.0,1.0
reform,62,12,0.0,0.3333333333333333
reform,62,13,0.0,0.3333333333333333
reform,62,17,0.0,0.0
reform,62,23,0.0,0.0
reform,62,32,0.0,0.2
reform,62,39,0.0,0.2
reform,62,48,1.0,1.0
reform,62,53,0.0,0.0
reform,62,56,0.0,0.0
reform,62,61,0.0,0.0
reform,62,65,0.0,0.0
reform,63,7,0.0,0.0
reform,63,11,0.0,0.0
reform,63,13,0.0,0.3333333333333333
reform,63,19,1.0,1.0
reform,63,22,0.0,0.0
reform,63,25,0.0,0.0
reform,63,31,0.0,0.0
reform,63,34,0.0,0.0
reform,63,46,1.0,1.0
reform,63,50,0.0,0.0
reform,63,55,0.0,0.0
reform,63,58,0.0,0.0
reform,63,63,0.0,0.0
reform,64,5,0.0,0.0
reform,64,7,0.0,0.0
reform,64,10,0.0,0.0
reform,64,18,0.0,0.0
reform,64,27,0.0,0.0
reform,64,29,1.0,1.0
reform,64,38,1.0,1.0
reform,64,40,1.0,1.0
reform,64,46,1.0,1.0
reform,64,51,0.0,0.25
reform,64,60,0.0,0.0
reform,64,62,0.0,0.0
reform,64,65,0.0,0.0
reform,65,5,0.0,0.0
reform,65,6,0.0,0.25
reform,65,8,0.0,0.0
reform,65,12,0.0,0.3333333333333333
reform,65,18,0.0,0.0
reform,65,22,0.0,0.0
reform,65,31,0.0,0.0
reform,65,34,0.0,0.0
reform,65,44,0.0,0.0
reform,65,49,0.0,0.0
reform,65,55,0.0,0.0
reform,65,61,0.0,0.0
reform,65,67,0.0,0.2
reform,66,0,0.0,0.0
reform,66,19,1.0,1.0
reform,66,20,1.0,1.0
reform,66,22,0.0,0.0
reform,66,23,0.0,0.0
reform,66,27,0.0,0.0
reform,66,36,1.0,1.0
reform,66,39,0.0,0.2
reform,66,49,0.0,0.0
reform,66,52,0.0,0.3333333333333333
reform,66,55,0.0,0.0
reform,66,59,0.0,0.0
reform,66,64,1.0,1.0
reform,67,17,0.0,0.0
reform,67,18,0.0,0.0
reform,67,20,1.0,1.0
reform,67,21,1.0,1.0
reform,67,25,0.0,0.0
reform,67,28,0.0,0.0
reform,67,34,0.0,0.0
reform,67,41,0.0,0.0
reform,67,45,0.0,0.0
reform,67,46,1.0,1.0
reform,67,58,0.0,0.0
reform,67,62,0.0,0.0
reform,67,64,1.0,1.0
reform,68,4,1.0,1.0
reform,68,5,0.0,0.0
reform,68,9,1.0,1.0
reform,68,12,0.0,0.3333333333333333
reform,68,24,1.0,1.0
reform,68,25,0.0,0.0
reform,68,35,1.0,1.0
reform,68,39,0.0,0.2
reform,68,46,1.0,1.0
reform,68,49,0.0,0.0
reform,68,56,0.0,0.0
reform,68,62,0.0,0.0
reform,68,67,0.0,0.2
reform,69,0,0.0,0.0
reform,69,4,1.0,1.0
reform,69,15,0.0,0.0
reform,69,20,1.0,1.0
reform,69,22,0.0,0.0
reform,69,26,0.0,0.5
reform,69,32,0.0,0.2
reform,69,35,1.0,1.0
reform,69,46,1.0,1.0
reform,69,50,0.0,0.0
reform,69,60,0.0,0.0
reform,69,62,0.0,0.0
reform,69,66,0.0,0.25
reform,70,0,0.0,0.0
reform,70,2,0.0,0.25
reform,70,16,0.0,0.0
reform,70,17,0.0,0.0
reform,70,21,1.0,1.0
reform,70,27,0.0,0.0
reform,70,31,0.0,0.0
reform,70,40,1.0,1.0
reform,70,47,1.0,1.0
reform,70,53,0.0,0.0
reform,70,59,0.0,0.0
reform,70,61,0.0,0.0
reform,70,65,0.0,0.0
reform,71,3,1.0,1.0
reform,71,12,0.0,0.3333333333333333
reform,71,17,0.0,0.0
reform,71,18,0.0,0.0
reform,71,23,0.0,0.0
reform,71,29,1.0,1.0
reform,71,33,0.0,0.5
reform,71,41,0.0,0.0
reform,71,51,0.0,0.25
reform,71,52,0.0,0.3333333333333333
reform,71,59,0.0,0.0
reform,71,60,0.0,0.0
reform,71,66,0.0,0.25
