variant,seed,top1,mrr@5,map@5,ndcg@5,recall@1,recall@5,precision@5,f1@5,coverage,sel_acc@80,micro_precision@1,micro_recall@1,micro_precision@5,micro_recall@5,conf_thr,gap_thr,n_test
semantic,42,0.6923076923076923,0.7179487179487178,0.3876068376068376,0.47534416645869604,0.2717948717948718,0.45128205128205123,0.24615384615384617,0.31855203619909506,0.7692307692307693,0.6,0.6923076923076923,0.2,0.24615384615384617,0.35555555555555557,0.41273999214172363,0.01,13.0
semantic,43,0.3076923076923077,0.3230769230769231,0.1423076923076923,0.20252520705279317,0.09047619047619046,0.20476190476190478,0.12307692307692307,0.15374301675977653,0.5384615384615384,0.14285714285714285,0.3076923076923077,0.08,0.12307692307692308,0.16,0.42669934034347534,0.01,13.0
semantic,44,0.6153846153846154,0.6153846153846154,0.3153846153846154,0.38273193382442205,0.21184371184371184,0.30006105006105005,0.2153846153846154,0.25076759081259853,0.46153846153846156,1.0,0.6153846153846154,0.16666666666666666,0.2153846153846154,0.2916666666666667,0.513152003288269,0.0,13.0
semantic,45,0.38461538461538464,0.41923076923076924,0.262991452991453,0.3243034489852127,0.1474358974358974,0.35128205128205126,0.20000000000000004,0.25488372093023254,0.6153846153846154,0.5,0.38461538461538464,0.10869565217391304,0.2,0.2826086956521739,0.513152003288269,0.0,13.0
semantic,46,0.5384615384615384,0.5794871794871795,0.2974358974358974,0.37076167665657056,0.20769230769230768,0.3326923076923076,0.2153846153846154,0.26148448043184885,0.9230769230769231,0.5833333333333334,0.5384615384615384,0.15555555555555556,0.2153846153846154,0.3111111111111111,0.4513987600803375,0.0,13.0
semantic,47,0.6153846153846154,0.6307692307692307,0.3106837606837607,0.39340027435543673,0.258974358974359,0.34487179487179487,0.18461538461538465,0.24049171167815242,0.38461538461538464,0.6,0.6153846153846154,0.2222222222222222,0.18461538461538463,0.3333333333333333,0.4929012954235077,0.0,13.0
semantic,48,0.46153846153846156,0.5192307692307693,0.2225641025641025,0.31362468102997887,0.1329059829059829,0.27735042735042736,0.2,0.232408236347359,0.7692307692307693,0.5,0.46153846153846156,0.13333333333333333,0.2,0.28888888888888886,0.46431291103363037,0.0,13.0
semantic,49,0.46153846153846156,0.5025641025641026,0.1935897435897436,0.28926113109184254,0.10085470085470086,0.2722222222222222,0.18461538461538465,0.22001870907390084,0.5384615384615384,0.5714285714285714,0.46153846153846156,0.13953488372093023,0.18461538461538463,0.27906976744186046,0.515479564666748,0.0,13.0
semantic,50,0.46153846153846156,0.46153846153846156,0.17538461538461536,0.24919915238195378,0.12393162393162394,0.1901709401709402,0.15384615384615385,0.170090778786431,0.38461538461538464,0.4,0.46153846153846156,0.13953488372093023,0.15384615384615385,0.23255813953488372,0.5291023254394531,0.0,13.0
semantic,51,0.46153846153846156,0.5692307692307692,0.2746153846153846,0.374217149356431,0.19047619047619044,0.36886446886446883,0.2153846153846154,0.2719652761032072,0.6153846153846154,0.5,0.46153846153846156,0.13953488372093023,0.2153846153846154,0.32558139534883723,0.497266560792923,0.0,13.0
semantic,52,0.38461538461538464,0.4230769230769231,0.22025641025641024,0.2839840494629939,0.07417582417582416,0.21703296703296704,0.21538461538461537,0.21620564949662788,0.8461538461538461,0.36363636363636365,0.38461538461538464,0.07692307692307693,0.2153846153846154,0.2153846153846154,0.39541906118392944,0.0,13.0
semantic,53,0.5384615384615384,0.6217948717948717,0.394102564102564,0.486354460434915,0.2076923076923077,0.4347985347985348,0.3384615384615385,0.38062893998469555,0.6153846153846154,0.75,0.5384615384615384,0.09859154929577464,0.3384615384615385,0.30985915492957744,0.5174782872200012,0.0,13.0
semantic,54,0.38461538461538464,0.517948717948718,0.2941025641025641,0.37005256819449733,0.22692307692307695,0.35320512820512817,0.2,0.255388180764774,0.6923076923076923,0.2222222222222222,0.38461538461538464,0.1111111111111111,0.2,0.28888888888888886,0.464266836643219,0.0,13.0
semantic,55,0.38461538461538464,0.4987179487179487,0.2746153846153846,0.3781437936113986,0.1794871794871795,0.44999999999999996,0.2153846153846154,0.29132947976878615,0.5384615384615384,0.42857142857142855,0.38461538461538464,0.11363636363636363,0.2153846153846154,0.3181818181818182,0.497266560792923,0.0,13.0
semantic,56,0.6923076923076923,0.7076923076923076,0.3228205128205128,0.4263653095833485,0.16227106227106228,0.3419413919413919,0.3076923076923077,0.32391403352779163,1.0,0.6923076923076923,0.6923076923076923,0.16666666666666666,0.3076923076923077,0.37037037037037035,0.40485715866088867,0.0,13.0
semantic,57,0.38461538461538464,0.5256410256410257,0.31358974358974356,0.4052388585615177,0.158974358974359,0.3974358974358974,0.24615384615384617,0.3040147103892124,0.6153846153846154,0.375,0.38461538461538464,0.08928571428571429,0.24615384615384617,0.2857142857142857,0.47841763496398926,0.0,13.0
semantic,58,0.46153846153846156,0.5346153846153846,0.22666666666666668,0.32111067951629624,0.15598290598290598,0.3170940170940171,0.18461538461538465,0.233363910365614,0.6153846153846154,0.5,0.46153846153846156,0.13636363636363635,0.18461538461538463,0.2727272727272727,0.487821102142334,0.0,13.0
semantic,59,0.6923076923076923,0.7333333333333333,0.3606837606837607,0.45820074166377645,0.2935897435897436,0.40192307692307694,0.23076923076923078,0.2931961655365911,0.9230769230769231,0.6666666666666666,0.6923076923076923,0.1836734693877551,0.23076923076923078,0.30612244897959184,0.45933783054351807,0.0,13.0
semantic,60,0.3076923076923077,0.3487179487179487,0.1535897435897436,0.21468733243540314,0.10897435897435898,0.19871794871794873,0.12307692307692307,0.15200735519460618,0.7692307692307693,0.3,0.3076923076923077,0.0851063829787234,0.12307692307692308,0.1702127659574468,0.41273999214172363,0.01,13.0
semantic,61,0.6153846153846154,0.6307692307692307,0.34529914529914524,0.4300148944109724,0.2717948717948718,0.4153846153846154,0.20000000000000004,0.2700000000000001,0.7692307692307693,0.6,0.6153846153846154,0.21621621621621623,0.2,0.35135135135135137,0.4650963246822357,0.0,13.0
semantic,62,0.5384615384615384,0.5948717948717949,0.3143589743589743,0.4190761848850485,0.21794871794871795,0.45128205128205123,0.2153846153846154,0.29159763313609466,0.38461538461538464,0.8,0.5384615384615384,0.175,0.2153846153846154,0.35,0.5242335796356201,0.0,13.0
semantic,63,0.38461538461538464,0.44487179487179485,0.26897435897435895,0.33011848882548356,0.17564102564102563,0.33076923076923076,0.18461538461538465,0.23696900114810565,0.9230769230769231,0.4166666666666667,0.38461538461538464,0.11627906976744186,0.18461538461538463,0.27906976744186046,0.3543113172054291,0.01,13.0
semantic,64,0.3076923076923077,0.3230769230769231,0.2141025641025641,0.24973166024995383,0.1987179487179487,0.2756410256410256,0.07692307692307693,0.12027972027972028,0.9230769230769231,0.3333333333333333,0.3076923076923077,0.1111111111111111,0.07692307692307693,0.1388888888888889,0.39541906118392944,0.0,13.0
semantic,65,0.38461538461538464,0.43589743589743585,0.2512820512820513,0.30948223323495594,0.07289377289377288,0.22747252747252744,0.24615384615384617,0.23644476173478493,0.7692307692307693,0.4,0.38461538461538464,0.08196721311475409,0.24615384615384617,0.26229508196721313,0.46810290217399597,0.0,13.0
semantic,66,0.3076923076923077,0.4230769230769231,0.2012820512820513,0.28794053322286384,0.11153846153846153,0.316025641025641,0.16923076923076924,0.22042475358195304,0.9230769230769231,0.3333333333333333,0.3076923076923077,0.0975609756097561,0.16923076923076924,0.2682926829268293,0.40485715866088867,0.0,13.0
semantic,67,0.23076923076923078,0.3076923076923077,0.24615384615384617,0.2787786720884481,0.14102564102564102,0.2948717948717948,0.13846153846153847,0.18843878015475649,0.6153846153846154,0.125,0.23076923076923078,0.10714285714285714,0.13846153846153847,0.32142857142857145,0.46810290217399597,0.0,13.0
semantic,68,0.46153846153846156,0.48717948717948717,0.3,0.36477024295017657,0.14468864468864467,0.30036630036630035,0.2307692307692308,0.26100795755968176,0.38461538461538464,0.8,0.46153846153846156,0.09090909090909091,0.23076923076923078,0.22727272727272727,0.5243505239486694,0.0,13.0
semantic,69,0.23076923076923078,0.3679487179487179,0.2335042735042735,0.307154697661232,0.11538461538461539,0.2794871794871795,0.23076923076923078,0.2528024739080016,0.8461538461538461,0.18181818181818182,0.23076923076923078,0.046875,0.23076923076923078,0.234375,0.4513987600803375,0.0,13.0
semantic,70,0.15384615384615385,0.24615384615384617,0.1423076923076923,0.204619259867998,0.036630036630036625,0.26373626373626374,0.13846153846153847,0.18158890290037832,0.6153846153846154,0.125,0.15384615384615385,0.05714285714285714,0.13846153846153847,0.2571428571428571,0.4783870577812195,0.0,13.0
semantic,71,0.6153846153846154,0.6538461538461539,0.39307692307692305,0.46574294807683475,0.32051282051282054,0.3871794871794872,0.21538461538461537,0.27679214402618657,0.8461538461538461,0.5454545454545454,0.6153846153846154,0.16326530612244897,0.2153846153846154,0.2857142857142857,0.423505961894989,0.0,13.0
