variant,seed,top1,mrr@5,map@5,ndcg@5,recall@1,recall@5,precision@5,f1@5,coverage,sel_acc@80,micro_precision@1,micro_recall@1,micro_precision@5,micro_recall@5,conf_thr,gap_thr,n_test
tfidf,42,0.3076923076923077,0.4858974358974359,0.2203846153846154,0.3281459202910112,0.09615384615384616,0.37494172494172495,0.21538461538461545,0.2736001214974562,1.0,0.3076923076923077,0.3076923076923077,0.08888888888888889,0.2153846153846154,0.3111111111111111,0.18444188455175126,0.0,13.0
tfidf,43,0.23076923076923078,0.24615384615384617,0.09025641025641026,0.13129051873472197,0.05201465201465202,0.08538128538128537,0.09230769230769233,0.08870949140814208,0.7692307692307693,0.3,0.23076923076923078,0.06,0.09230769230769231,0.12,0.20898477598786547,0.0,13.0
tfidf,44,0.46153846153846156,0.5384615384615384,0.26679487179487177,0.3446710123780633,0.1221001221001221,0.2677045177045177,0.2307692307692308,0.24786848179377272,0.8461538461538461,0.5454545454545454,0.46153846153846156,0.125,0.23076923076923078,0.3125,0.22476811949126882,0.0,13.0
tfidf,45,0.07692307692307693,0.25,0.12974358974358974,0.19060485802513627,0.019230769230769232,0.22692307692307695,0.15384615384615385,0.1833721833721834,1.0,0.07692307692307693,0.07692307692307693,0.021739130434782608,0.15384615384615385,0.21739130434782608,0.18852102306493218,0.0,13.0
tfidf,46,0.3076923076923077,0.47435897435897434,0.23525641025641025,0.31533296133515254,0.125,0.3,0.20000000000000004,0.24000000000000005,0.8461538461538461,0.36363636363636365,0.3076923076923077,0.08888888888888889,0.2,0.28888888888888886,0.22393211254281598,0.0,13.0
tfidf,47,0.07692307692307693,0.21153846153846154,0.0782051282051282,0.13123887467403136,0.02564102564102564,0.16666666666666666,0.07692307692307693,0.10526315789473684,0.5384615384615384,0.14285714285714285,0.07692307692307693,0.027777777777777776,0.07692307692307693,0.1388888888888889,0.23204148374098466,0.0,13.0
tfidf,48,0.38461538461538464,0.4230769230769231,0.23987179487179486,0.298869730428988,0.11752136752136753,0.2521367521367522,0.18461538461538465,0.21315670630739128,0.8461538461538461,0.45454545454545453,0.38461538461538464,0.1111111111111111,0.18461538461538463,0.26666666666666666,0.21685102350196397,0.0,13.0
tfidf,49,0.23076923076923078,0.3333333333333333,0.1696153846153846,0.2379985519944171,0.053418803418803416,0.21367521367521367,0.2,0.2066115702479339,0.6153846153846154,0.25,0.23076923076923078,0.06976744186046512,0.2,0.3023255813953488,0.26695187250896796,0.0,13.0
tfidf,50,0.38461538461538464,0.38461538461538464,0.1757692307692308,0.22839330378355513,0.09829059829059829,0.15598290598290598,0.15384615384615385,0.15490716180371353,0.3076923076923077,0.5,0.38461538461538464,0.11627906976744186,0.15384615384615385,0.23255813953488372,0.2876351267626253,0.0,13.0
tfidf,51,0.3076923076923077,0.4025641025641026,0.21333333333333335,0.2817174033713992,0.11355311355311357,0.25531135531135535,0.1846153846153846,0.2142829693204381,0.8461538461538461,0.36363636363636365,0.3076923076923077,0.09302325581395349,0.18461538461538463,0.27906976744186046,0.22793407438799726,0.0,13.0
tfidf,52,0.15384615384615385,0.3,0.14692307692307693,0.2120322940528036,0.05128205128205128,0.19655344655344653,0.16923076923076924,0.1818716583157386,0.7692307692307693,0.2,0.15384615384615385,0.03076923076923077,0.16923076923076924,0.16923076923076924,0.23204148374098466,0.0,13.0
tfidf,53,0.07692307692307693,0.3487179487179487,0.18025641025641026,0.26004429410856966,0.07692307692307693,0.2738095238095238,0.18461538461538468,0.22053535757091494,0.7692307692307693,0.1,0.07692307692307693,0.014084507042253521,0.18461538461538463,0.16901408450704225,0.23204148374098466,0.0,13.0
tfidf,54,0.3076923076923077,0.37692307692307697,0.19346153846153846,0.25513135396944747,0.11858974358974358,0.2294871794871795,0.16923076923076924,0.19480583724956718,0.6923076923076923,0.4444444444444444,0.3076923076923077,0.08888888888888889,0.16923076923076924,0.24444444444444444,0.2117621726550675,0.0,13.0
tfidf,55,0.23076923076923078,0.3,0.16846153846153847,0.21401416350859553,0.10897435897435898,0.2076923076923077,0.12307692307692308,0.15456171735241503,0.8461538461538461,0.18181818181818182,0.23076923076923078,0.06818181818181818,0.12307692307692308,0.18181818181818182,0.22476811949126882,0.0,13.0
tfidf,56,0.3076923076923077,0.4487179487179487,0.16282051282051282,0.24974173026208785,0.05201465201465201,0.21172161172161175,0.18461538461538465,0.19724157543011522,0.9230769230769231,0.3333333333333333,0.3076923076923077,0.07407407407407407,0.18461538461538463,0.2222222222222222,0.18852102306493218,0.0,13.0
tfidf,57,0.23076923076923078,0.30000000000000004,0.18769230769230769,0.23073849184158096,0.13076923076923078,0.22692307692307687,0.12307692307692308,0.15959425190194418,0.7692307692307693,0.3,0.23076923076923078,0.05357142857142857,0.12307692307692308,0.14285714285714285,0.23966824334656908,0.0,13.0
tfidf,58,0.23076923076923078,0.31923076923076926,0.14243589743589744,0.213849501537361,0.047008547008547015,0.22649572649572652,0.1692307692307692,0.19371988702442264,0.46153846153846156,0.16666666666666666,0.23076923076923078,0.06818181818181818,0.16923076923076924,0.25,0.3027477200026938,0.0,13.0
tfidf,59,0.3076923076923077,0.44487179487179485,0.19230769230769232,0.27527105337270735,0.125,0.28717948717948716,0.15384615384615385,0.2003577817531306,0.6153846153846154,0.5,0.3076923076923077,0.08163265306122448,0.15384615384615385,0.20408163265306123,0.2674712695533093,0.0,13.0
tfidf,60,0.07692307692307693,0.18205128205128204,0.07871794871794872,0.1316868204075224,0.01282051282051282,0.148018648018648,0.10769230769230768,0.12467568894186941,0.9230769230769231,0.08333333333333333,0.07692307692307693,0.02127659574468085,0.1076923076923077,0.14893617021276595,0.18617745712680558,0.0,13.0
tfidf,61,0.23076923076923078,0.36538461538461536,0.17051282051282052,0.23438751336846714,0.10512820512820513,0.2487179487179487,0.12307692307692308,0.1646684350132626,0.7692307692307693,0.3,0.23076923076923078,0.08108108108108109,0.12307692307692308,0.21621621621621623,0.25900471798387936,0.0,13.0
tfidf,62,0.23076923076923078,0.31025641025641026,0.16358974358974357,0.2170265416358774,0.10256410256410257,0.20769230769230773,0.13846153846153847,0.16615384615384618,0.7692307692307693,0.3,0.23076923076923078,0.075,0.13846153846153847,0.225,0.22793407438799726,0.0,13.0
tfidf,63,0.07692307692307693,0.16666666666666666,0.07756410256410257,0.12686757557937658,0.019230769230769232,0.16666666666666666,0.09230769230769233,0.11881188118811882,0.9230769230769231,0.08333333333333333,0.07692307692307693,0.023255813953488372,0.09230769230769231,0.13953488372093023,0.21685102350196397,0.0,13.0
